BO Iteration,Selected SMILES,EI,Objective Value
17,CCOc1ccccc1NC(=O)C1CCCCN1S(=O)(=O)c1ccccc1,0.2836,0.4179
18,O=S(=O)(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0.2883,0.3086
19,O=C1C2CCCCC2C(=O)N1c1cccc(OS(=O)(=O)c2ccccc2)c1,0.2861,0.3602
20,O=C(COc1ccc(S(=O)(=O)NC2CCCCC2)cc1Cl)N1CCN(c2ccccc2)CC1,0.2876,0.3806
21,O=C(Nc1ccccc1[N+](=O)[O-])c1ccccc1NC(=O)C1CCCCC1,0.2856,0.3953
22,CCC(C(=O)NCc1ccco1)N(C(=O)CNS(=O)(=O)c1ccccc1)C1CCCCC1,0.2877,0.4372
23,O=C(c1ccccc1NS(=O)(=O)c1ccccc1)N1CCCCCC1,0.2851,0.3294
24,Cc1c(N(C(=O)CNC(=O)c2ccccc2)C2(C(=O)NC3CCCCC3)CCCCC2)c(=O)n(-c2ccccc2)n1C,0.2837,0.146
25,N=C(N)N1CCCC(CNC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C1,0.2824,0.3575
26,NC1CCC(CNC(=O)C2CCCN2C(=O)CC2c3ccccc3-c3ccccc32)CC1,0.2834,0.3936
27,O=C(NCc1cccs1)C1CCCN1S(=O)(=O)c1ccccc1F,0.2836,0.3478
28,COc1ccc(-c2ccncc2)cc1S(=O)(=O)NC1CCCC1,0.2837,0.3636
29,O=S(=O)(CCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,0.2847,0.292
30,O=C(NC1CCCC1)C1c2ccccc2OCC(=O)N1Cc1ccccn1,0.2845,0.3922
31,CC(C)c1ccc(OCC(=O)N(c2ccccn2)C2CCCCC2)cc1,0.2855,0.4099
32,O=c1c(C=CC(O)c2ccccc2)coc2cccc(OCC3CCCCC3)c12,0.2862,0.1287
33,O=C(OCCCc1cccnc1)C1CCCN1S(=O)(=O)Cc1ccccc1,0.2862,0.3707
34,O=C(NCC1C(c2ccccc2)C(CO)N1Cc1ccccn1)C1CCC1,0.287,0.3707
35,Cc1ccc(S(=O)(=O)N2CCCC2CNC(=O)C(=O)NCc2ccccn2)cc1,0.2864,0.3651
36,O=C(O)C1CCCN(CCOCCN2c3ccccc3Sc3ccccc32)C1,0.286,0.3651
37,CC1CCCCN1C(=O)C(CCCN=C(N)N)NS(=O)(=O)c1cccc2c(N(C)C)cccc12,0.2865,0.4423
38,CC(C)C(NS(=O)(=O)c1cnccc1NC(CO)Cc1ccccc1)C(=O)N1CCC(CCF)CC1,0.2863,0.4027
39,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccc(Cl)cc1)N1CCC2(O)CCCCC2C1,0.2883,0.3964
40,N#Cc1cccn1CCC(NS(=O)(=O)c1cccc2[nH]ccc12)C(=O)N1CCC(C(F)(F)F)CC1,0.2882,0.1348
41,CC(=O)c1ccc(S(=O)(=O)N2CCCC(N(C)CCc3ccccc3)C2)cc1,0.2882,0.3575
42,O=C(CN1CCCCC1c1cccnc1)c1ccccc1,0.2873,0.343
43,CN=C(S)C1(c2cccnc2)CCCCC1CCNS(=O)(=O)c1ccc(Cl)cc1,0.2866,0.3417
44,CC(C)CC(NC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,0.2856,0.4397
45,CN(C)Cc1ccc(C2CCCCN2C(=O)c2ncccc2O)cc1,0.2879,0.3688
46,NC(Cc1ccccc1)C(=O)N1CCCCC1c1nc(-c2ccccc2)c[nH]1,0.2887,0.1257
47,Cc1ccc(CCNS(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CCC2)cc1,0.2893,0.3892
48,Cc1ccccc1CCN1CCCC(CN(C)C(=O)C(=O)c2ccco2)C1,0.2895,0.3838
49,CCC1CCC(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)CC1,0.2891,0.3644
50,CC(C)NS(=O)(=O)c1ccc(NC2CCN(CC(O)=Nc3ccccc3)CC2)c([N+](=O)O)c1,0.2898,0.374
51,CC(C)(C)NC(=O)C1CC2SCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1ccc(F)cc1)NS(C)(=O)=O,0.2906,0.4201
52,CCNC(=O)C1CC2C(=O)CCCCC2N1S(=O)(=O)c1ccc(C)cc1,0.2919,0.1775
53,CC(C)CC(O)C(O)C(CC1CCCCC1)NC(=O)c1cc(NC(=O)CSc2ccccc2)ccc1CO,0.291,0.432
54,NC(=O)C1CCCN1Cc1cccc(NC(=O)c2cccs2)c1,0.2908,0.3636
55,CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc(Cl)c2)C1,0.2903,0.3455
56,O=C(Nc1ccc(Cl)cc1)C1CCCCC1NCc1ccncc1,0.2901,0.3703
57,O=C(CS(=O)(=O)c1ncccc1Cl)NC1CCCc2ccccc21,0.29,0.3212
58,CC(C)Oc1ccc(C(c2cccnc2)N2CCC(NC(=O)C3CC3)CC2)cc1,0.2899,0.3863
59,COc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)NC(C)c2cccs2)cc1,0.2911,0.3397
60,O=C(NCCc1ccncc1)c1ccc(S(=O)(=O)NC2CCC2)cc1,0.2905,0.3437
61,Cc1ccccc1N(C(=O)c1csnn1)C(C(=O)NC1CCCCC1)c1ccncc1,0.29,0.1425
62,CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(COCc1ccccc1)COC(N)=O,0.2895,0.4296
63,CC(C)(C)c1ccc(-c2ccc(S(=O)(=O)N3CCCC3C(=O)NC(C#N)CC(N)=O)cc2)cc1,0.291,0.3832
64,COc1ccc2cc(S(=O)(=O)NN(Cc3cccc(C(=N)NO)c3)C(=O)N3CCCCC3C)ccc2c1,0.2911,0.1395
65,CNC(C(=O)NC1CCCCC1C(=O)NC(C=O)CCCN=C(N)N)c1ccccc1,0.2917,0.1707
66,CN(C)S(=O)(=O)N1CCCC(c2cccc(Cc3ccccc3F)n2)C1,0.2884,0.315
67,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)C1(NC(=O)C(SC(=O)c2ccccn2)C(C)C)CCCC1,0.2884,0.4876
68,CCOc1ccccc1C(=O)NC(C(=O)NCCc1ccccn1)C(C)C,0.2717,0.3853
69,CCOC(=O)C=CC(=O)Nc1ccccc1CCCN1CCC23CCCCC2C1Cc1ccc(O)cc13,0.2717,0.4502
70,CCOC(=O)C(C)(C)Oc1ccc(N(CC2CCCC2)C(=O)Nc2nccs2)cc1,0.2732,0.4677
71,CC(C)(CC1Cc2ccccc2C1)NCC(O)COc1cccc(C2CC3CC2C2C(C(=O)O)C32)c1,0.2735,0.3903
72,CC(C)(C)NC(=O)C1Cc2ccccc2CN1C(=O)Nc1cccc(Cl)c1,0.2739,0.3384
73,CCOC(=O)NC1CCc2ccc(OCCNS(=O)(=O)CC3CC3)cc2C1Cc1cccc(Cl)c1,0.2739,0.4054
74,CCNC(=O)OC1CCC2C(C(=O)Nc3ccc(N(C)C)cc3)CC1N2Cc1ccccc1,0.2733,0.4226
75,CCOc1ccccc1NC(=O)C(CC(C)C)NC(=O)C1CCC(C)CC1,0.274,0.1752
76,Cc1ccc(C)c(OCCCC(C)(C)C(=O)NS(=O)(=O)c2ccccc2)c1,0.2733,0.3138
77,COc1ccc(CC(C(=NOCCCCC(=O)O)C2CCCCC2)n2ccnc2)cc1,0.2723,0.4287
78,COC(=O)C(Cc1ccc(OP(=O)(Oc2ccc(CC(NC(C)=O)C(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1)NC(C)=O,0.2747,0.4301
79,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(CC2CCCCC2)C(=O)C2(C)CO2)cc1,0.2756,0.1754
80,COC(=O)C1C(=O)C(C(=O)OC)C(c2ccccn2)N(CCCO)C1c1ccccn1,0.2731,0.3586
81,CC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCCn1ccnc1)B1OC2CC3CC(C3(C)C)C2(C)O1,0.2733,0.4581
82,CC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CCCC1C(=O)NC(C(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1,0.2753,0.4031
83,O=[N+]([O-])c1ccc(OC2CCCCC2Cn2ccnc2)cc1,0.2744,0.3667
84,CC(=O)NC(C)c1ccc(OC2CCN(c3ccnc(OC4CCCCC4)c3)C2)cc1,0.2743,0.4082
85,CCC(NC(=O)C1CC(S(=O)(=O)c2ccc(F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1,0.2743,0.4223
86,CCOC(=O)C(Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)NC(=O)C1CC(NC2CCC2)CN1S(=O)(=O)c1cccc(C#N)c1,0.2764,0.1726
87,CC1CN(C(=O)C2CN(CC3CC3)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccc1,0.2751,0.3487
88,CN1C2CCC1CC(NC(=O)c1cccc3ccccc13)C2,0.2745,0.3667
89,CCC(CC)(CNC(=O)C1CCN(CCOc2ccccc2)CC1)c1ccc(F)cc1,0.2747,0.378
90,C=C(C)C1CCC2C(CCC3(C)C(C(C)CCC(=O)Nc4ccc(F)cc4)CCC23)C1(C)CCC(=O)Nc1ccc(F)cc1,0.2751,0.4021
91,CC12CCC(OC(=O)COCC(=O)O)CC1=CCC1C2CCC2(C)C(n3cnc4ccccc43)=CCC12,0.2762,0.3961
92,CC(C)(C)c1ccc(CC(=O)N2CCC2(C)C(=O)NS(=O)(=O)c2cccc(F)c2)cc1,0.2761,0.3273
93,CCOP(=O)(OCC)C(CNc1ccc(NC(=S)NC(=O)C2(C)CCCC3(C)c4ccc(C(C)C)cc4CCC23)cc1)P(=O)(OCC)OCC,0.276,0.3933
94,Cc1ccccc1COc1ccc2c(c1)C1(C)CCCC(C)(C(=O)O)C1CC2,0.2787,0.3693
95,CCOc1cc(NC(=O)N2CCC(O)(CC(CC)CC)CC2)cc(Oc2ccc(F)cc2)c1,0.2779,0.3832
96,CCCOc1ccc(N2CCC(Oc3ccc(C(C)C(O)=NCC)cc3)C2)cc1,0.2786,0.3974
97,CCCS(=O)(=O)NCC(=O)Nc1ccc2c(c1)C(C1(c3ccc(Cl)cc3)CCC1)NCC2,0.2787,0.3658
98,CCOc1ccc(NC(=O)N2CCC(NC(=O)C(Cc3ccccc3OC)NC(C)=O)CC2)cc1,0.2781,0.4441
99,CCOC(=O)C1=C(Nc2ccccc2)CC(C)(O)C(C(=O)OCC)C1c1ccc(Br)cc1,0.2786,0.3993
100,C=CCN1C=C(C(=O)OCC)C(c2ccc(O)cc2)C(C(=O)OCC)=C1,0.2794,0.1483
101,COc1ccc(C#Cc2ccc3c(c2)C2C(CCN2C(=O)C2CCC2)C(CO)N3)cc1,0.278,0.3671
102,CCCN(CCC)C1CCc2cc(CN(C(C)=O)c3ccc(OC)cc3)ccc2C1,0.2787,0.3612
103,NCc1ccc(Cl)cc1CN=C(O)C1CCCN1C(=O)C1(O)CCc2cccnc21,0.2778,0.3612
104,CC12CCN(CCc3ccccc3)C(Cc3ccc(O)cc31)C2(C)O,0.2772,0.2752
105,COc1cccc(CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)c2ccc(Cl)cc2)c1,0.2768,0.4325
106,COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)COc3cccc(OC)c3)CC2)cc1,0.2773,0.3424
107,CN(C)CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.2771,0.3401
108,Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)NC(C)c3ccc(F)cc3)CC2)cc1C,0.2768,0.417
109,O=C(Nc1ccccc1)C1CCCN(C(=O)c2ccc(F)cc2)C1,0.2772,0.3464
110,CCN(CC)C(=O)Nc1ccc(C(F)(F)F)cc1C(=O)NCC(=O)NC1CCCCC1CS(=O)(=O)c1ccc(SC)cc1,0.2774,0.4344
111,CC(=O)Nc1ccc(NC(=O)COC(=O)c2ccccc2SCC(=O)N2CCCC2)cc1,0.2769,0.3964
112,COc1cc(CN2CCCC(C(=O)c3ccccc3SC)C2)cc(OC)c1,0.2775,0.3482
113,CN(C)C(=O)c1ccc(-c2ccc(C3C(CO)N4CCCCN(CC5CC5)CC34)cc2)cc1,0.2769,0.3922
114,Cc1ccccc1CC1(CO)CCCN(C(=O)c2ccccc2N(C)C)C1,0.2773,0.3371
115,CCCCN(CCCC)C(=O)CN1CC(c2ccc3c(c2)OCCO3)C(C(=O)O)C1c1ccc(OC)cc1,0.2766,0.4122
116,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)N(C)c3ccc(OC)cc3)ccc21,0.279,0.3638
117,CCCCCCC1C(=O)NC(C(=O)NCCCn2ccnc2)Cc2ccc(cc2)OCCCC1C(=O)NO,0.2785,0.4016
118,CCCCCCCCNC(=O)N1CCC(Nc2ccc(CCNCC(O)COc3ccc(O)cc3)cc2)CC1,0.2797,0.3589
119,COc1ccc(NC(=O)C2C3C=CC4(O3)C2C(=O)N(CCCN2CCCCC2)C4C(=O)NC2CCCC(C)C2C)cc1,0.2791,0.1525
120,CCOc1ccc(N(C)S(=O)(=O)c2ccc3ncc(C(=O)NCC4CCCO4)c(O)c3c2)cc1,0.2791,0.1357
121,CN(C(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2C)c1ccccc1,0.2778,0.3522
122,CCCCCC(=O)NC(Cc1ccccc1)C(=O)NCCCCCCCCCCCC1Cc2cc(O)ccc2C2CCC3(C)C(O)CCC3C12,0.2776,0.379
123,CCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,0.2775,0.488
124,O=C(CCCCSCC1CCCN2CCCCC12)N1c2ccccc2Sc2ccccc21,0.277,0.3806
125,O=C(O)C1CCC(OCC2CC(F)CN2C(=O)Cc2ccc(NC(=O)N3CCc4ccccc43)c(Cl)c2)CC1,0.2773,0.4264
126,CC(=O)N1CC2(CCCCN2Cc2ccc(Cl)cc2)Cc2ccccc21,0.2797,0.3126
127,CCOc1ccc(CCNC(=O)C2Cc3ccccc3N2C(=O)CC)cc1OCC,0.2775,0.3944
128,CCCOc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)ccc1N,0.2774,0.3536
129,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccc(CCC(=O)N2CCOCC2)cc1)NC(=O)OC(C)(C)C,0.2776,0.3706
130,COc1ccc(CCNC(=O)C(=O)C(CCCN=C(N)N)NC(=O)C2CCN3CCC(N)(Cc4ccccc4)CN23)cc1,0.2777,0.4033
131,CC(C)C(N)C(=O)OC(CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)CN1CCN(Cc2cccnc2)CC1C(=O)NC(C)(C)C,0.278,0.1502
132,NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)CCc1ccc(-c2ccccc2)cc1,0.2769,0.3671
133,COC(=O)C1CC(C(=O)c2ccccc2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,0.2767,0.3664
134,C#CC1(O)CCC2C3CCC4CC(O)C(N5CCN(C(=O)C6CCCN6C(=O)c6ccc7ccccc7c6)CC5)CC4(C)C3CCC21C,0.2772,0.3612
135,O=C(CSc1ccc(Br)cc1)N1CCN(C(=O)c2ccco2)CC1,0.2771,0.3062
136,CCCOC(=O)Nc1ccc(S(=O)(=O)N2CC(c3ccccc3)NC2=O)cc1CC,0.2767,0.3738
137,NC(=O)C1CCN(C(=O)NCc2ccccc2Cn2ccnc2)CC1,0.2766,0.3673
138,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cc(OC)ccc1OC,0.2765,0.1758
139,O=C(Nc1ccc2c(c1)OCCO2)C1CC(O)CN1C(=O)Nc1ccccc1,0.277,0.3549
140,O=C(O)C1CCCC(c2ccc3ccccc3c2)O1,0.2771,0.3536
141,O=S(=O)(c1ccccc1Cl)N1CCC(N2CCC(O)(c3ccc(Br)cc3)CC2)CC1,0.2766,0.2887
142,Cc1nn(-c2ccc(C(N)=O)c(NC3CC4CCCC(C3)C4NCc3ccccc3)c2)c2c1C(=O)CC(C)(C)C2,0.2762,0.142
143,O=C(NC1CC1c1ccccc1)N1CCC(Oc2ncccn2)CC1,0.2755,0.3644
144,O=C(O)CC=Cc1ccc(C(=C2C3CCCC2CCC3)c2ccc(O)cc2)cc1,0.2753,0.3625
145,CC(C)CC1(C(=O)NC(C)C)CC(C(=O)O)C(c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,0.2754,0.4126
146,O=C(O)COCCCCC1C(F)CCC1NS(=O)(=O)c1ccccc1[N+](=O)[O-],0.2752,0.1412
147,CCC(O)(CC)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)N2CCCC2=O)CC1,0.2755,0.4109
148,CCNC(=O)C(c1ccccc1)N1CCN(c2ccc(NC(=O)C(CC)CC)cc2C#N)CC1,0.2774,0.3895
149,O=C(NCCC1=CCCCC1)C(=O)NCC(c1ccco1)N1CCN(c2ccccc2F)CC1,0.2766,0.3547
150,CCS(=O)(=O)NC(C)C(c1cccs1)N1CCN(c2ccc(F)cc2)CC1,0.2767,0.3371
151,CCC(CC)COC(=O)C1(C(=O)O)Oc2ccc(CC(C)NCC(O)c3cccc(Cl)c3)cc2O1,0.2765,0.3882
152,CCC(=C(CC)c1cccc(C(C)=O)c1)c1cccc(C(C)=O)c1,0.2774,0.3374
153,CCCN(CCC)C(=O)C1c2ccccc2Oc2ccccc21,0.277,0.3098
154,CCOC(=O)c1cccc(NC(=O)N2CCC(C(NC3CCC(c4c[nH]c5ccccc45)CC3)C(N)=O)CC2)c1,0.2765,0.1581
155,CN(C)C(C(=O)NCC1(Cn2cccn2)CC1)c1ccc(F)cc1,0.2759,0.3086
156,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)OC1N2C,0.2756,0.3208
157,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21,0.2754,0.3208
158,CCCCC1(CC)CS(=O)(=O)c2cc(CNC(CO)C(=O)O)c(OC)cc2C(c2ccccc2)N1,0.2753,0.3882
159,CCC(CC)(c1ccc(F)cc1)c1ccc(C=CC(O)CC(O)CC(=O)O)c(C(C)C)c1,0.2753,0.3357
160,CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)N1CCc2ccccc21,0.2752,0.3482
161,O=C(O)C1(P(=O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CCCC1,0.2746,0.3086
162,CCCCN(C)C(=O)c1c(F)cccc1OCC(=O)NC(CO)Cc1ccccc1,0.2746,0.351
163,CCCC1C(=O)N(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)C1CCCCN1,0.2744,0.1626
164,O=C(COC(=O)C1CCCN1C(=O)c1cccs1)NCCc1ccccc1,0.2742,0.4272
165,O=P(O)(O)C(Nc1cc(-c2ccc(OC3CC3)cc2)ccn1)P(=O)(O)O,0.2741,0.2898
166,CC(C)NC(=O)CSc1ccccc1C(=O)N1CCN(S(=O)(=O)C=Cc2ccccc2)CC1,0.2741,0.3511
167,COC(=O)C1CCN(C(=NO)c2cccnc2Oc2ccccc2OC)CC1,0.2739,0.3443
168,NC(=O)C1CCN(CCc2ccc(NCc3ccsc3)cc2)CC1,0.2732,0.345
169,CSCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(C)C)C(N)=O,0.273,0.1635
170,CCCCNC(=O)Oc1ccc(CC(=O)N2CCN(Cc3ccccc3)CC2)cc1,0.2741,0.3697
171,CC(C)(C)[Si](C)(C)OCc1ccccc1C=CC(=O)CC(=O)C=Cc1ccc(O)cc1,0.2741,0.3015
172,C=CC(=O)NCCC1CC(c2ccccc2)Cc2ccc(OC)cc21,0.2735,0.3162
173,C=C(C)C1CCC2(C(=O)OCc3ccccc3)CCC3(C)C(CCC4C5(C)CCC(=NNS(=O)(=O)c6ccc(C)cc6)C(C)(CO)C5CCC43C)C12,0.2732,0.3618
174,CC(C)(C)OC(=O)NCCNC(=O)CN1CN(c2ccccc2)C2(CCN(C(=O)c3ccc(C4CCCCC4)cc3)CC2)C1=O,0.2736,0.4213
175,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,0.2729,0.1251
176,Cc1ccc(C(=O)N2CCCC(CCC(=O)NCc3ccccc3F)C2)cn1,0.2728,0.3794
177,NS(=O)(=O)c1ccccc1NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc1ccccc1S(N)(=O)=O)CC(=O)O,0.2725,0.2973
178,CCC(CC)NC(=O)CON=C1c2ccccc2-c2ccccc21,0.2726,0.3199
179,CC(=O)OC1CCC(C)(O)C23OC(C)(C)C(C(OC(=O)C=Cc4ccccc4)C(OC(=O)c4ccccc4)C12C)C3OC(=O)CCC(=O)OC1CCCCC1O,0.2724,0.3902
180,COC(=O)CC1C2(C)COC3(O)C(C=C4C(CCC5(C)C(c6ccoc6)OC(=O)CC45O)C13C)C2OC(=O)C=Cc1ccccc1,0.2728,0.3425
181,COc1ccc(-c2ccccc2)cc1NC(=O)C1OC(CO)C(O)C(O)C1O,0.2726,0.2823
182,CCOC(=O)C12CCCC=C1N(Cc1ccccc1)C(=O)C(CC(=O)NCC13CC4CC(CC(C4)C1)C3)C2,0.2724,0.1574
183,CC(C)(O)C(NC(=O)N1CCN(c2ccc(C#Cc3ccccc3)cc2)CC1)C(=O)NO,0.2725,0.3322
184,CC(=O)Oc1cccc(C=NNC(=O)C(=O)NN=Cc2cccc(OC(C)=O)c2)c1,0.2724,0.3026
185,COC(=O)C1=C(C)N=C(C)C(=C(O)OC)C1c1cccc(NC(=NCCNC2CCN(c3ccccc3SC)CC2)NC#N)c1,0.2722,0.3625
186,COc1cccc(C(=O)NC2(C(=O)c3cccc(C)c3)CCCC2)c1C,0.2723,0.3659
187,COc1cc(C(=O)O)ccc1Cn1ccc2ccc(NC(=O)OC3CCC3)cc21,0.2725,0.1427
188,Cc1ccc(CNC(=O)CC2(CC3=NS(=O)(=O)c4ccccc4N3)CCCC2)cc1,0.2724,0.3369
189,CC=Cc1ccc(C2C(CO)N(CC3CCCC3)C2CNC(=O)NC(C)C)cc1,0.2723,0.1703
190,CCc1ccc(C(C)=NNC(=O)c2ccccn2)cc1,0.2724,0.275
191,O=C(COc1ccccc1N1CCNCC1)NCC(O)CN1CCc2ccccc2C1,0.2722,0.331
192,CCOc1cccc(-c2ccc(C3CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC3)cc2C)c1,0.271,0.4007
193,Cc1cccc(OCCC(=O)NCC(=O)Nc2cccc(C)c2C)c1,0.2709,0.332
194,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C=C(CC(=O)N2CC3CCCCC3C2)C(=O)O)cc1,0.2706,0.164
195,S=C(Nc1ccccc1Cl)NC1CCC(NC(=S)Nc2ccccc2Cl)CC1,0.2711,0.2803
196,CC(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)OCC(=O)NC(=O)c3cccn3C)c2)CC1,0.271,0.3753
197,O=C(CCNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)NCc1cccc(C(F)(F)F)c1,0.2712,0.3595
198,CS(=O)(=O)N1CCc2cc(C(=O)OCC(=O)c3ccccc3)ccc21,0.271,0.332
199,CCOc1cccc(C2(N3CCN(c4ncccn4)CC3)C3CC(C)CC32)c1,0.271,0.3417
