BO Iteration,Selected SMILES,f1,f2,R2 Indicator
168,CC(C)=CCCC(C)=CCON=C1C2CCn3c(=O)n(-c4ccccc4)c(=O)n3C2C(O)C2OC12,0.12582781456953643,1.0,0.2318
169,CCCCC1(CC)CS(=O)(=O)c2cc(CNC(CO)C(=O)O)c(OC)cc2C(c2ccccc2)N1,0.1506849315068493,1.0,0.2318
170,COc1cc(C(F)(F)F)cc(C(F)(F)F)c1C(=O)NC1(c2ccccc2)CCCN(S(C)(=O)=O)C1,0.1,1.0,0.2318
171,C=CCOc1c(Cl)cccc1C(=O)NC1(C(=O)O)Cc2ccccc2C1,0.09923664122137404,1.0,0.2318
172,CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)N1CCc2ccccc21,0.12121212121212122,1.0,0.2318
173,COc1cc(OC)c(C2CCN(C)CC2)c(O)c1C(=O)C=Cc1ccccc1,0.11940298507462686,1.0,0.2318
174,C=C(C)C12CC(C)C34OC(Cc5ccccc5)(OC1C3C=C(COC(C)=O)CC1(O)C(=O)C(C)=CC14)O2,0.11538461538461539,0.1353352832366127,0.2318
175,CC(C(=O)NCc1ccc(C(F)(F)F)nc1N1CCC(NC(=O)OC(C)(C)C)C1)c1ccc(NS(C)(=O)=O)c(F)c1,0.13125,1.0,0.2318
176,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC(C)(CC(C)c2ncc(F)cn2)N(O)C=O)CC1,0.13333333333333333,1.0,0.2318
177,CCCCOc1ccc(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1,0.1357142857142857,1.0,0.2318
178,O=C(CN1c2nc(N3CC4CC3CO4)cc(=O)n2CCC1C(F)(F)F)c1ccc(OC(F)F)cc1,0.11920529801324503,1.0,0.2318
179,CN1C(=O)Cc2ccc(-c3csc(CC(C#N)NC(=O)C4NC5CCC4C5)c3)cc21,0.145985401459854,1.0,0.2318
180,O=S(=O)(NC1C2CCC1Cc1cc(OCCN3CCOCC3)ccc1C2)c1ccc(Cl)s1,0.1232876712328767,1.0,0.2318
181,CN(C)CCC1(C#N)CCN(c2c(Cl)cncc2-c2ccc3c(c2)CS(=O)(=O)N3C)CC1,0.08843537414965986,1.0,0.2318
182,Cc1onc(C2CCC(F)CN2)c1COc1ccc(C(=O)NC(C)(C)CO)cn1,0.13432835820895522,1.0,0.2318
183,Cc1ccccc1CNC(=O)c1cncc(N2CC3CNCC3C2)c1,0.1076923076923077,1.0,0.2318
184,CC(C)Cc1cc2oc(N3CCC(C(=O)NC4CCCC(CO)C4)CC3)nc2cc1Cl,0.17777777777777778,1.0,0.2318
185,O=C(NCc1nc2ccccc2[nH]1)C1=CC(C2CC2)CC(OCCCCO)O1,0.14285714285714285,1.0,0.2318
186,COC(C)(C)C(O)C(=O)N1C(C(=O)NCc2cc(Cl)ccc2-n2cnnn2)CC2CC21,0.21705426356589147,1.0,0.2256
187,CC(=O)c1nn(CC(=O)N2C(C(O)=NCC3CC3(Cl)Cl)CC3CC32)c2ccc(OCc3nccs3)cc12,0.18243243243243243,0.1353352832366127,0.2256
188,CC(C)(C)OC(=O)NCC1CCC(CNC(=O)c2cc(N3CCC(CN)CC3)nc3ccccc23)CC1,0.16556291390728478,1.0,0.2256
189,CN=C(O)C(NC(=O)c1ccc(Br)c(OCC2CCCO2)n1)C(C)(C)C,0.15447154471544716,0.1353352832366127,0.2256
