BO Iteration,Selected SMILES,f1,f2,R2 Indicator
75,O=C(c1ccccc1NS(=O)(=O)c1ccccc1)N1CCCCCC1,0.10852713178294573,1.0,0.1851
76,COC(C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccccc1,0.1297709923664122,1.0,0.1851
77,O=S(=O)(CCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,0.08527131782945736,1.0,0.1851
78,CCOc1ccc(NC(=O)N2CCC(NC(=O)C(Cc3ccccc3OC)NC(C)=O)CC2)cc1,0.19718309859154928,1.0,0.1682
79,CCOc1ccccc1NC(=O)C1CCCCN1S(=O)(=O)c1ccccc1,0.1746031746031746,1.0,0.1682
80,CN(CC(=O)Nc1ccccc1Cl)C(=O)C1CCN(C(=O)c2ccc(F)cc2)CC1,0.14814814814814814,1.0,0.1682
81,COc1ccc(CC(=O)OCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCCC2)cc1,0.13725490196078433,1.0,0.1682
82,Cc1cc(F)ccc1NC(=O)CCc1ccc(S(=O)(=O)N2CCOCC2)cc1,0.10294117647058823,1.0,0.1682
83,O=C(NNS(=O)(=O)c1ccc(Cl)cc1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,0.10144927536231885,1.0,0.1682
84,CCOc1ccc(NC(=O)c2ccccc2NS(C)(=O)=O)cc1,0.0975609756097561,1.0,0.1682
85,CCc1ccc(NC(=O)C(=O)c2cn(CC(=O)N3CCCCC3)c3ccccc23)cc1,0.15942028985507245,0.1353352832366127,0.1682
86,CSc1cccc(NC(=O)N2CCc3ccc(NC(=O)c4ccccn4)cc3C2)c1,0.0821917808219178,0.1353352832366127,0.1682
87,COc1cccc(C(=O)NC2(C(=O)c3cccc(C)c3)CCCC2)c1C,0.13385826771653545,1.0,0.1682
88,O=C(NCCN1CCc2ccccc2C1)Nc1ccc(F)cc1,0.078125,1.0,0.1682
89,Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)NC(C)c3ccc(F)cc3)CC2)cc1C,0.17391304347826086,1.0,0.1682
90,CSCCC(NC(=O)c1cccc(S(=O)(=O)N2CCN(C(C)=O)CC2)c1)c1nc2ccccc2[nH]1,0.12582781456953643,0.1353352832366127,0.1682
91,COCCSc1ccccc1C(=O)N1CCN(c2ccccc2OC)CC1,0.09558823529411764,1.0,0.1682
92,O=C(O)C1(P(=O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CCCC1,0.09523809523809523,1.0,0.1682
93,CC1CCN(S(=O)(=O)c2ccc(F)c(C(=O)O)c2)CC1,0.14678899082568808,0.1353352832366127,0.1682
94,COc1ccc(C(=O)CCS(=O)(=O)c2ccc(F)cc2)cc1OC,0.07874015748031496,1.0,0.1682
95,COc1cccc(N2C(=O)Nc3ccc(Br)cc3C2(O)C(=O)NCCN(C)C)c1,0.09420289855072464,1.0,0.1682
96,CC(=O)NC(C)Cc1ccc(C#Cc2cnc(N3CCCC3)nc2)cc1,0.12307692307692308,1.0,0.1682
97,COc1ccccc1N1CCN(S(=O)(=O)c2ccc(Cl)cc2)C1=N,0.05343511450381679,1.0,0.1682
98,COc1cccc(N2CCN(CCCC(=O)Nc3ccc(F)cc3F)CC2)c1,0.10218978102189781,1.0,0.1682
99,COc1cccc(CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)c2ccc(Cl)cc2)c1,0.18705035971223022,1.0,0.1682
100,CC1(CS(=O)(=O)N2CCC(Oc3ccc(OCc4cccc(F)c4)cc3)CC2)NC(=O)NC1=O,0.09868421052631579,1.0,0.1682
101,CC(Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)C(C)C1)C(=O)O,0.145985401459854,1.0,0.1682
102,Cc1cncc(NC(=O)c2ccc(CN3CCC(O)C3)cc2)c1,0.10483870967741936,1.0,0.1682
103,CC(NC(=O)CO)c1ccc(OC2CCN(c3cccc(C(F)(F)F)n3)C2)cc1,0.11764705882352941,1.0,0.1682
104,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2ccncc2s1,0.10948905109489052,0.1353352832366127,0.1682
105,CN(C)CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.11564625850340136,1.0,0.1682
106,Cc1cc(C(=O)OCC(=O)c2ccccc2)c2ccccc2n1,0.07874015748031496,0.1353352832366127,0.1682
107,COc1ccc(CN2CCCC2)cc1Oc1ccc(NC(C)=O)cc1,0.1171875,1.0,0.1682
108,Cc1cccc(CS(=O)(=O)NCc2ccc(N3CCCC3)cc2)c1,0.10236220472440945,1.0,0.1682
109,Cc1cccc(S(=O)(=O)NC(=O)C2(C)CCN2C(=O)C2(c3ccc(Cl)cc3)CC2)c1,0.10869565217391304,1.0,0.1682
110,CC(=O)NC(C)c1ccc(OC2CCN(c3nc(N4CCCOCC4)ncc3F)C2)cc1,0.12413793103448276,1.0,0.1682
111,COc1ccc(CC(=O)Oc2ccc(C(C)C)cc2)cc1S(=O)(=O)N1CCOCC1,0.12318840579710146,1.0,0.1682
112,Cc1ccc(S(=O)(=O)CCC(=O)Nc2ccccc2N2CCCC2)cc1,0.12403100775193798,1.0,0.1682
113,COc1ccc(N2CCN(C(=O)COC(=O)c3cc(S(=O)(=O)N(C)C)ccc3N3CCCC3)CC2)cc1,0.13636363636363635,1.0,0.1682
114,N=C(N)Nc1ccc(C(=O)Oc2cccc([N+](=O)[O-])c2)cc1,0.056,1.0,0.1682
115,Cc1ccc(OC(CC2CNC2)c2ccc(F)c(F)c2)cc1,0.05555555555555555,1.0,0.1682
116,CC(C)NS(=O)(=O)c1ccc(NC2CCN(CC(O)=Nc3ccccc3)CC2)c([N+](=O)O)c1,0.13986013986013987,1.0,0.1682
117,COc1ccccc1N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,0.06923076923076923,1.0,0.1682
118,O=C(Cn1nnc(-c2ccccc2Cl)n1)Nc1cccc(S(=O)(=O)N2CCCC2)c1,0.0979020979020979,0.1353352832366127,0.1682
119,Cc1ccc(C(=O)NCC(c2ccc(F)cc2)N2CCOCC2)cc1S(=O)(=O)N1CCOCC1,0.09803921568627451,1.0,0.1682
120,O=C(Cc1cccs1)Nc1ccc(N2CCOCC2)cc1,0.08130081300813008,1.0,0.1682
121,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2ccc(O)nc2)c1,0.13138686131386862,1.0,0.1682
122,COc1ccc2cc(S(=O)(=O)NN(Cc3cccc(C(=N)NO)c3)C(=O)N3CCCCC3C)ccc2c1,0.1437908496732026,0.1353352832366127,0.1682
123,Cc1ccc(CCNS(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CCC2)cc1,0.15151515151515152,1.0,0.1682
124,CCS(=O)(=O)NC(C)C(c1cccs1)N1CCN(c2ccc(F)cc2)CC1,0.11363636363636363,1.0,0.1682
125,C=CCN1C(=O)c2ccc(C(=O)N(CC)CC(=O)Nc3ccc(OC)cc3)cc2C1=O,0.11347517730496454,1.0,0.1682
126,CC(O)(CSc1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.051094890510948905,1.0,0.1682
127,CC(=O)c1ccc(S(=O)(=O)N2CCCC(N(C)CCc3ccccc3)C2)cc1,0.12781954887218044,1.0,0.1682
128,COc1ccc(NC(=O)NNC(=O)c2cc([N+](=O)[O-])cn2C)cc1,0.096,1.0,0.1682
129,CC1CCCCC1NC(=O)CN1C(=O)NC(C)(c2cccc(Br)c2)C1=O,0.18181818181818182,0.1353352832366127,0.1682
130,COc1ccc(OCC(=O)Nc2ccc(N3CCOCC3)cc2)c([N+](=O)[O-])c1,0.09420289855072464,1.0,0.1682
131,COc1ccc(NC(=O)C(=O)Nc2ccc(C)cc2OC)cc1,0.08870967741935484,1.0,0.1682
132,O=C(NC1CCCCC1)c1ccc(-c2ccccc2)cc1,0.13675213675213677,1.0,0.1682
133,COc1ccc(C(=O)C=CC(=O)N2CCN(c3ccc(N4CC(CNC(C)=O)OC4=O)cc3F)CC2)cc1,0.1337579617834395,1.0,0.1682
134,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)N(C)c3ccc(OC)cc3)ccc21,0.1323529411764706,1.0,0.1682
135,O=C(Nc1ccccc1)C1CCCN(C(=O)c2ccc(F)cc2)C1,0.12,1.0,0.1682
136,CC(=O)NC(C)c1ccc(OC2CCN(c3ccnc(OC4CCCCC4)c3)C2)cc1,0.16666666666666666,1.0,0.1682
137,CSc1ccc(C=NNc2cccc(C(=O)O)c2)cc1,0.05785123966942149,1.0,0.1682
138,O=C(CCNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)NCc1cccc(C(F)(F)F)c1,0.1292517006802721,1.0,0.1682
139,COc1ccc(S(=O)(=O)N(C)CC(=O)N2CCN(c3ccccc3)CC2)cc1,0.10294117647058823,1.0,0.1682
140,CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)N1CCc2ccccc21,0.12121212121212122,1.0,0.1682
141,COc1ccc(C2CCCN2C(=O)c2cccs2)cc1,0.10256410256410256,1.0,0.1682
142,COc1ccc(OC)c(S(=O)(=O)N2CCC(Oc3ccc(C(F)(F)F)cc3)CC2)c1C(=O)NO,0.1232876712328767,1.0,0.1682
143,COc1cccc(C(O)=NCC(c2ccc(F)cc2)N2CCC(F)(F)CC2)c1Cl,0.08571428571428572,1.0,0.1682
144,COc1ccc(CCNC(=O)C2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1,0.14705882352941177,1.0,0.1682
145,CCOc1ccc(N2CC(CNS(=O)(=O)c3cccc(C(F)(F)F)c3)CC2=O)cc1,0.1,1.0,0.1682
146,C=CC(CC(=O)c1ccc(OC)cc1)c1cccc(O)c1,0.06557377049180328,1.0,0.1682
147,O=C(c1ccc(NS(=O)(=O)c2cccc3c2OCCO3)cc1)N1CCC(O)(Cc2ccccc2)CC1,0.08695652173913043,0.1353352832366127,0.1682
148,CCc1ccc(C=NNC(=O)c2ccc(OCCN(C)C)cc2)cc1,0.09230769230769231,1.0,0.1682
149,CS(=O)(=O)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1,0.09923664122137404,1.0,0.1682
150,CCN(CC(=O)NCc1cccs1)C(=O)C=Cc1cc(OC)ccc1OC,0.11363636363636363,1.0,0.1682
151,Cc1ccc(S(=O)(=O)NC(=O)N(C)c2ccc(Cl)cc2)cc1,0.06504065040650407,1.0,0.1682
152,CCCCOc1ccc(NC(=O)c2ccc(OC)cc2)cc1,0.09836065573770492,1.0,0.1682
153,COc1ccc(N(CCC(N)=O)C(=O)CSc2ccc(F)c(F)c2)cc1,0.08333333333333333,1.0,0.1682
154,COc1ccc(C=C(NC(=O)c2ccc(C)cc2)C(=O)N2CCCCC2)cc1,0.14393939393939395,1.0,0.1682
155,CN(CC(=O)NCc1ccccc1F)S(=O)(=O)c1ccc(Cl)cc1,0.0703125,1.0,0.1682
156,CN(C)Cc1cc(S(N)(=O)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,0.044444444444444446,1.0,0.1682
157,CCN1CCC(NCc2ccc(-c3ccc(Cl)cc3)cc2)CC1,0.104,1.0,0.1682
158,COc1ccc(NS(=O)(=O)c2ccccc2)c(OC)c1,0.049586776859504134,1.0,0.1682
159,Nc1sccc1C(=O)c1cccc(F)c1,0.02727272727272727,1.0,0.1682
160,O=C(O)c1ccc(CN(CCC2CC2)C(=O)c2ccc(Oc3ccccc3F)cc2)cc1,0.11724137931034483,0.1353352832366127,0.1682
161,CCN(CC)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccc(C#N)cc2)c1,0.09230769230769231,1.0,0.1682
162,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)COC,0.13675213675213677,1.0,0.1682
163,CC(NC(=O)c1ccc(C(C)(C)C)cc1)C(c1cccs1)N1CCOCC1,0.11363636363636363,1.0,0.1682
164,Cc1ccc(CCNS(=O)(=O)c2ccc3c(c2)CCN3C(=O)CCC(=O)O)cc1,0.1259259259259259,1.0,0.1682
165,CC(=O)C(=NNc1ccccc1)Nc1cccc(Cl)c1,0.04918032786885246,1.0,0.1682
166,O=C(NCC(Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CC1,0.09395973154362416,1.0,0.1682
167,COCc1cc(CN2CCCC(C(=O)c3cccc(C(F)(F)F)c3)C2)ccc1OC,0.11510791366906475,1.0,0.1682
168,CS(=O)(=O)CCC(C(=O)Nc1cccc(C(F)(F)F)c1)N1Cc2ccccc2C1=O,0.09285714285714286,1.0,0.1682
169,CC(Oc1ccc(F)cc1)C(=O)Nc1cccc(-c2nn[nH]n2)c1,0.06060606060606061,0.1353352832366127,0.1682
170,CCCOc1ccc(N2CCC(Oc3ccc(C(C)C(O)=NCC)cc3)C2)c(Cl)c1,0.15555555555555556,1.0,0.1682
171,O=C(O)CCC(=O)NC(CC(=O)O)Cc1ccc(-c2cccc(F)c2)cc1,0.12307692307692308,1.0,0.1682
172,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,0.1056338028169014,1.0,0.1682
173,Cc1cccc(C#Cc2ccc(OCC(=O)O)cc2)c1,0.06666666666666667,1.0,0.1682
174,CCOc1ccc(N2CC(C(=O)Nc3ccc(C(C)=O)cc3)CC2=O)cc1,0.13953488372093023,1.0,0.1682
175,Cc1ccc(CONC(=O)c2ccc(OC(F)F)cc2)cc1,0.064,1.0,0.1682
176,COc1ccc(SCC(=O)Nc2ccccc2Cl)cc1,0.05785123966942149,1.0,0.1682
177,COC(=O)c1ccccc1S(=O)(=O)N1CCC2(C=Cc3ccccc32)CC1,0.08823529411764706,1.0,0.1682
178,COCc1ccc(C(=O)N2CCCN(Cc3ccc(F)cc3)CC2)s1,0.10852713178294573,1.0,0.1682
179,COc1ccc(C)cc1NC(=O)COC(=O)C1COc2ccccc2O1,0.10687022900763359,1.0,0.1682
180,CC(C)(C)c1ccc(NC(=O)c2ccc(Cl)[n+]([O-])c2)cc1,0.05785123966942149,1.0,0.1682
181,COc1ccc(CC(NC(=O)C2(NC(=O)C(SC(C)=O)C(C)C)CCCC2)C(=O)OCc2ccccc2)cc1,0.19205298013245034,1.0,0.1682
182,CC(C)(C)c1ccc(C(=O)Nn2c(CCC(=O)O)ccc2-c2cccs2)cc1,0.11194029850746269,0.1353352832366127,0.1682
183,CN(C)S(=O)(=O)Oc1ccc(Cl)cc1C(=O)Nc1ccc(F)cc1F,0.06976744186046512,1.0,0.1682
184,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(OC)cc2)CC1,0.1232876712328767,1.0,0.1682
185,COc1ccc(CC(C(=NOCCCCC(=O)O)C2CCCCC2)n2ccnc2)cc1,0.18382352941176472,1.0,0.1682
186,COc1ccc(C(CNC(=O)Nc2ccc(Cl)cc2)N2CCN(C)CC2)cc1,0.10218978102189781,1.0,0.1682
187,COc1ccc(C2SCCN2C(=O)COc2ccccc2)cc1Cl,0.07692307692307693,1.0,0.1682
188,CCc1ccccc1OC(=O)c1ccc2c(c1)S(=O)(=O)NCN2C,0.09523809523809523,1.0,0.1682
189,O=C(NO)c1ccc2c(c1)CC(NS(=O)(=O)c1cccc(Cl)c1)CC2,0.09302325581395349,1.0,0.1682
190,CCOc1ccc(N(CC(=O)NC2CC2)S(=O)(=O)c2ccc(C)cc2)cc1,0.140625,1.0,0.1682
191,CN1CCN(S(=O)(=O)c2cccc(C(=O)N(C)Cc3cccs3)c2)CC1,0.09923664122137404,1.0,0.1682
192,O=C(OCC(=O)N1CCc2ccccc21)c1ccc(Br)o1,0.10084033613445378,1.0,0.1682
193,COc1ccc(C=NNC(=O)c2cc(Cl)c[nH]2)cc1,0.05042016806722689,1.0,0.1682
194,CN1CCC(Oc2ccccc2Cc2ccc(Cl)cc2)CC1,0.08870967741935484,1.0,0.1682
195,Cc1ccc(=O)n(-c2ccc(OCCCCN3CCCC3)cc2)c1,0.1015625,1.0,0.1682
196,O=C(c1ccc(C(F)(F)F)cc1)C1CCCN(Cc2ccc(CO)o2)C1,0.1076923076923077,1.0,0.1682
197,COc1ccc(CCCC(=O)NC(C)c2ccccc2)cc1,0.09836065573770492,1.0,0.1682
198,O=C(O)C1CCC(OCC2CC(F)CN2C(=O)Cc2ccc(NC(=O)N3CCc4ccccc43)c(Cl)c2)CC1,0.18181818181818182,1.0,0.1682
199,CCN(CC)C(=O)NC1CC(=O)N(c2ccc(OC)cc2)C1,0.14782608695652175,0.1353352832366127,0.1682
