BO Iteration, Selected SMILES,f1
0,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2CC(O)C(O)C2)c(-c2cc[nH]n2)c1,0.6217209548359169
1,CCCC(O)CN1CCC(=O)N(C)Cc2cc(F)ccc21,0.017056394676160186
2,Cc1ccc(C(=N)NOC(=O)Oc2ccccc2)cc1,0.2705639470519317
3,O=C(CSc1nc2ccccc2[nH]1)Nc1nc(-c2cccc(Br)c2)cs1,0.21850039629087764
4,COc1cc(F)cc2c1nc(C)c1c(C)nc(-c3cccnc3C)n12,0.04148203772731467
5,COC(=O)c1ccc2c(c1)CCCC2(O)c1ncc(-c2cc(C)cc(Nc3cc(C(F)(F)F)ccn3)n2)s1,0.2972886825342487
6,O=C(CC1CCCCC1)c1ccc(OC(F)F)c(OC(F)F)c1,0.003411392331836691
7,C[n+]1ccc(Nc2ccc(NC(=O)C=Cc3ccc(Nc4cc[n+](C)c5ccccc45)cc3)cc2)cc1,0.08626974354431974
8,CN(C)c1ccc(C=Cc2cc3ccccc3o2)cc1,6.491263609465033e-05
9,Cc1cccc(NC(=O)C2CC(=O)N=C(NN=Cc3ccco3)S2)c1,0.5035319031452375
10,O=C(CN1CCOCC1)Nc1nsc2ccccc12,0.07053551224297226
11,Cc1sc(-c2ccc([N+](=O)[O-])cc2)nc1O,0.34840820119519184
12,COCCn1c(-c2ccc(C(C)C)cc2)nc2c(C(C)C)cccc21,0.0005362758201389883
13,O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1c[nH]c2ccccc12,0.308457630044057
14,Cc1ccc2[nH]c3c(c2c1)CCNC3Cc1ccc(C)c(C)c1,0.0009233160127669715
15,NS(=O)(=O)OCC1CC(Oc2ncnc3nc(-c4c[nH]c5ccccc45)[nH]c23)CC1O,0.5572602952627039
16,CC(C)(C)C(=O)NCCc1csc(-c2ccc(F)cc2)n1,0.011062160599556888
17,CN1CCC(Nc2ccc(Nc3nccc(-c4ccc(N5CCC(O)C5)c(C#N)c4)n3)cn2)CC1,0.6575662764129621
18,C=C1C(=O)C23C(O)CC4C(C)(C)CCCC4(C)C2C(O)C(O)C1C3OC(C)=O,0.49333253772848085
19,CC(C)(C)c1ccc(C(=O)C=[N+]=[N-])cc1,0.05411947854777314
20,OC1(c2ccc(Cl)cc2)CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0004513487411421971
21,Oc1ccccc1C1CCCCC1c1ccccc1,0.0001845404354772839
22,C=CCOC(=O)CC1CNC(=O)C(Cc2ccc(OC)c(Cl)c2)NC(=O)C=CCC(C(C)C2OC2c2ccccc2)OC(=O)C(CC(C)C)OC1=O,0.5066339594202152
23,COC1Cc2c(cnn2C)C2(CCN(CCCc3ccccc3)CC2)O1,0.00910491258180259
24,CCOC(=O)CCCCCOc1cccc(CN(C(=O)c2ccc(-c3cccc(-c4ccccc4)c3)cc2)C(C)C)c1,0.002950492105883589
25,CSC1(SC)CCCCCCCCCCC1,3.484064460225978e-07
26,O=C1C(=Cc2cccc(OCc3ccc(Cl)c(Cl)c3)c2)N=C2SCCCN12,0.009955448660303583
27,COc1cc(C(=O)N2CCCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)cc(Cl)n1,0.6653814588437224
28,CCOC(=O)c1nn2c(=O)[nH]c3cc(Cl)c(-n4cccc4)cc3c2c1C(=O)OCC,0.5020747125616272
29,CCOc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,0.5948098989944431
30,COc1c(O)ccc2ccc(=O)oc12,0.1006812422273123
31,O=C1c2ncccc2C(=O)c2c(-c3ccccc3NC(=O)C(F)(F)F)ccnc21,0.4889248645034555
32,N#Cc1cccc(NS(=O)(=O)c2ccc(Oc3ccccc3-c3ccccc3)c(C#N)c2)n1,0.43104905266113913
33,Oc1cn(-c2ccc(Cl)cc2)nc1-c1n[nH]c(=S)n1-c1ccccc1,0.2787919867285609
34,Cc1ccc2c(OCCN3CCC(Cc4cccc(N(C)S(C)(=O)=O)c4)CC3)cccc2n1,0.21789303987257694
35,COc1ccccc1C(=O)NCCNc1cccc(NS(=O)(=O)c2cc(-c3ccccc3)ccc2OC)c1,0.5017876614209966
36,Cc1ccc(-n2c(S)nnc2-c2cnccn2)c(Br)c1,0.06878028758429387
37,CCOC(=O)c1[nH]c2ccccc2c1Sc1cccc(OC)c1,0.04294223902081899
38,O=C(O)CNC(=NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,0.5882236933051121
