BO Iteration,Selected SMILES,f1
0,OC1OC(CCl)C(O)C(O)C1O,0.004158351600840403
1,Cc1ccc(CCNC(=O)C(C)n2nc(C)c3c(C)n(-c4ccccc4)nc3c2=O)cc1,0.0054282881196889106
2,CC(=O)N1CCN(c2ccccc2CNc2cncc(C)c2)CC1,0.30618621784789724
3,CC#CCCCC(=O)Nc1cccc(C(=O)O)c1,0.1276336874315321
4,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,0.0454553355540355
5,CC(=O)N1CCCN(CCCSc2ccccc2Cl)CC1,0.1272555127115997
6,CC(C)C(NC(=O)C(O)c1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)c1nccs1,0.38592249249397986
7,N#Cc1cc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2n(C2CCCC2)c1=O,0.11751477685485426
8,N#CC1CCCCC1n1cc(C(=N)O)c(=Nc2cnc3cc(F)ccc3c2)[nH]1,0.13533681454197388
9,CC(=O)NCCCN1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1,0.33449680400283627
10,Cc1nc2c(o1)C(=O)c1ccccc1C2=Nc1ccccc1,0.045112271513991296
11,COc1ccccc1Cn1c(SCC(=O)N2CCC(C)CC2)nnc1-c1ccncc1,0.12220289888163256
12,CCCCCCCCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1-c1c(C(=O)OCCCCCCCCCCCCCCCC)cc(O)c(O)c1O,0.27925194963714545
13,O=C(c1cc(-c2ccc(Cl)cc2)n(-c2ccc(F)cc2)n1)N1CCN(C(=O)C2CC2)CC1,0.11751477685485426
14,COc1cc2ccnc(Oc3ccc(F)cc3F)c2cc1OC,0.055251023173585705
15,OC1(c2ccccc2)CCN(C(c2ccccc2)c2ccccc2C(F)(F)F)CC1,0.07947104221691023
16,O=C(NCC1COCCO1)c1ccc2nc(Cc3cccc(Cl)c3)oc2c1,0.09831991632152833
17,COc1ccc(CC(C)N)cc1,0.09102655473842627
18,COc1ccc(OCC(=O)NCC(c2cccs2)N2CCOCC2)cc1,0.32444284226152503
19,CCC(C)C(NC(=O)C(CCC(N)=O)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(CCCCN)C(N)=O,0.006830354526181601
20,Cc1ccc2c(c1)C(NCc1nccn1Cc1ccccc1)CCCO2,0.10424172202260942
21,CC1(C)OC(=O)c2c1ccnc2N,0.06278379063193727
22,CC(C)CCCCCCCCCCCCCCNc1ccc(C(=O)O)cc1,0.11890965984235764
23,Cc1ccc(S(=O)(=O)NCCC(=O)OCC(=O)N(Cc2ccccc2)C(C)(C)C)cc1C,0.3356725433186757
24,CCc1cccc2c1N=C(O)C(N=C(O)C(CCC(F)(F)F)C(CCC(F)(F)F)C(=N)O)N=C2c1cccc(Cl)c1,0.2773500981126146
25,CCOc1c(N2CCCC2)cnn(C)c1=O,0.13629171300000692
26,CCOC(=O)C(=CNNC(=O)c1cccs1)C(=O)OCC,0.15758223904286867
27,Cc1cc(C)c2c(CN3CCN(CC=Cc4ccccc4)CC3)cc(=O)oc2c1,0.09660987428530046
28,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(O)ccc3N2)c1=O,0.10583081484759473
29,NCc1ccc(S(=O)(=O)N[N+](=O)[O-])cc1,0.07989830896403204
30,Cc1c(NC(=O)C(C)OC(=O)c2ccc(Br)o2)c(=O)n(-c2ccccc2)n1C,0.12354504364255385
31,O=C(O)c1cccc(N(CCCl)CCCl)c1,0.10059088353059817
32,COc1ccc(C(Cl)=C(C=O)c2ccc(OC)cc2)cc1,0.2199706725320299
33,CC1CN(CCC2=CCCCC2)CC(O)C(OCC23CC4C(C)CCC4C4(C=O)CC2C=C(C(C)C)C43C(=O)O)O1,0.007710322515899012
34,CC(=O)N1CCN(Cc2ccc(N3CCC(Oc4nc(-c5ccncn5)cc(=O)n4C)CC3)cc2)CC1,0.11954104300562275
35,COc1cc(C=C2SC(=Nc3ccccc3)N(C(C)C(=O)NC(Cc3c[nH]c4ccccc34)C(N)=O)C2=O)cc(OC)c1O,0.006017866358785559
36,O=C(Nc1ccc(Oc2cccc(C(=O)NCCN3CCCCC3)c2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,0.1218764643003723
37,CCc1c(C)sc2ncnc(N3CCC(COCCN4CCOCC4)CC3)c12,0.3417430630867043
38,CCC1COCCC1NC1CC2CCCC2(C(=O)N2CC3CC2CN3c2cc(C(F)(F)F)ccn2)C1,0.13257454812274375
39,Nc1c(Br)cc2c(nc(O)c3ccccc32)c1Br,0.033582644728665616
40,COC(=O)CCCC1C2CCCN3CCCC(CN1S(=O)(=O)c1cccc(C#N)c1)C23,0.15889971682426224
41,CCC(c1ccc(Br)cc1)n1c(CC(C)(C)C(=O)O)nc2cc(OCc3ccc4ccccc4n3)ccc21,3.732272702068138e-05
42,O=c1nc(-c2c(F)cccc2F)sn1-c1cc(Cl)c(F)c(Cl)c1F,0.04494362691802319
43,COc1ccc(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1Br,0.2651650429449553
44,COc1ccc2c(c1)CCC(c1cccnc1)=C2,0.18257418583505536
45,CCCCCCCCc1ccc(C(=O)Nc2cccc3c2OC(c2nnn[nH]2)CO3)cc1,0.10302685095914489
46,C=C(CCCCCCC)C(O)C(C)C(=O)N1C(=O)OCC1C(C)C,0.00786102711133854
47,O=C(O)C1CCCCN1S(=O)(=O)c1ccc(Cl)s1,0.16452068759679597
48,COc1cc(C=C2NC(=O)N(CC(=O)Nc3ccc(C)cc3)C2=O)ccc1OCc1cccc(C(=O)O)c1,0.11561335444953086
49,CC(=O)NC(=Cc1ccc([N+](=O)[O-])cc1)C(=O)O,0.12319816871284879
50,CC(=CC(=O)Nc1ccccc1OCCCC(=O)O)c1ccc2c(ccn2Cc2ccc(C)cc2)c1,0.00602693776452598
51,O=C(OCC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,0.14429418839867642
52,CCOC(=O)CN(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NCCC(C)C)c1ccc(C)cc1,0.4256282653793743
53,CC(CF)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(O)=NCC(F)C(C)(C)O,0.1097743227354519
54,CCC(CO)NC(=O)NCc1cc(C#N)ccc1F,0.11529032125475432
55,Fc1ccccc1-c1n[nH]c2cnc(-c3cnccc3OC3CCNCC3)cc12,0.00424398589338161
56,CCc1cccc2c(C=C3C(=O)Nc4cccnc43)c[nH]c12,0.06428355202273699
57,COc1nc(NCCc2ccc(F)cc2)nc(-c2cccc(C(C)(C)O)c2)n1,0.0873185146417745
58,CCCCC(CC)C(=O)Nc1cccc(SC)c1,0.13838793056453932
59,Cc1c(Cl)cccc1N=C(O)c1cc(N=C(O)c2ccccc2C(F)(F)F)cc2nc(CC(=O)N(C)C)[nH]c12,0.004700674500541992
60,CC(C)C(N=C1c2c(O)cccc2Cc2cc(CO)cc(O)c21)C(=O)O,0.3038218101251
61,NCC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O,0.25819888974716115
62,COc1cc(OCc2cccc(-c3ccc(OC)nc3)c2)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,2.0957566996658997e-08
63,COC1=CC2Cc3c(c4ccc(OC)cc4c4cc(OC)c(OC)cc34)CN2C1,0.0916521741612244
64,O=C(c1sccc1C1CC1)N1CCN(c2nccs2)CC1,0.316227766016838
65,O=C(NCCCCN1CCCC1)C1C(C(=O)NCCc2ccc3c(c2)OCO3)C2C=CC1C21CC1,0.13673930603738144
66,Cc1oc(-c2ccc(C(C)C)cc2)nc1CCOc1ccc(CC(OCC2CC2)C(=O)O)c2sccc12,0.006558050717878809
67,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2)c1,0.09463620549587873
68,COc1ccc(Sc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)cc1OC,0.003687795583586222
69,COC1CC(=O)C2(C)C3C(O)CC4(C)C(C(C)C5CC(C)=C(CO)C(=O)O5)CCC4C3CC3OC32C1O,0.006830354526181601
70,CN(C)c1nnnn1-c1cccc(Oc2ncc(C(F)(F)F)cc2Cl)c1,0.06240625389169431
71,CCC1=NC2(CCC3CN(Cc4ccc(C)cc4)CC32)C(=O)N1C,0.13268228852908542
72,O=C(O)c1ccc(Cc2c(CCNS(=O)(=O)Cc3ccccc3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,2.9359136767256167e-08
73,COc1cc(OC)cc(-c2nc(-c3c[nH]c4ccccc34)c[nH]c2=O)c1,0.003074028544143921
74,CCN(CCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)Cc1ccccc1,0.2526455763199557
75,O=C(CCC1CCCC1)N1CCC(N2CCCCCC2)CC1,0.0073808425677431705
76,O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCCCC3)cc21)NCCc1ccc(Cl)cc1,0.3389171947022825
77,O=C(c1ccc(Br)cc1)N1N=C(c2ccccc2)CC1c1ccc2c(c1)OCO2,0.07973727760995
78,CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(NC(=O)Nc2c(Cl)cccc2C(F)(F)F)cc1,0.32879797461071464
79,CN1c2ccc(Cl)cc2C(c2ccccc2)=NCC1CCNC(=O)c1cccs1,0.09660987428530046
80,O=C(CCCCCC(NC(=O)c1ccccn1)C(=O)Nc1ccc2ncccc2c1)NO,0.1255317406519659
81,CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cc4)cc3)nc21,0.0051953099929831536
82,C=CCn1c(SCC(=O)Nc2ccc3c(c2)OCCO3)nnc1-c1ccco1,0.09196986029286057
83,Cc1ccc(-n2c(Cc3cccs3)nnc2SCC(N)=O)cc1,0.08536559308041765
84,CCCc1nc(C)c(C(=O)NCCN2CCCCC2)s1,0.15359216763453665
85,COCC(N)C(C)N=c1nnc(C(N)=O)c(Nc2cc(C)cc3c2ccn3C)[nH]1,0.11291136327700685
86,Cc1cc(Nc2nc(NC(C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1,0.0697723129614696
87,CC(=O)c1cccc(NC2C(N)C(NC(=O)N3CCOCC3)(C(C)O)C(C)(O)C2(O)CO)c1,0.14299069114866078
88,N=C(N)c1cccc(CC(NS(=O)(=O)c2cccc(C3CCC(N)=NC3)c2)C(=O)N2CCC(CCN)CC2)c1,0.38153587020510216
89,CCc1cnc(N2CCC(n3ncc4cc(-c5cc(F)c(C(=O)NCCO)cc5F)ncc43)CC2)nc1,0.006162540163924491
90,COc1ccc(C(=O)NS(=O)(=O)c2ccc(CNC(C)=O)s2)cc1,0.30983866769659335
91,CCOP(=O)(C=Cn1ccc(N)nc1=O)OCC,0.11686611627828698
92,CSc1ncc(CN2CCN(CCC(C)C)C(CCO)C2)cn1,0.12952644991537157
93,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(F)cc32)n1,0.0038756566775453687
94,CCCCC1C(=O)OC2OC3(CCC(=O)OCC)CCC4C(C)CCC1C24OO3,0.008287182174267113
95,Cc1nc2cnccc2n1-c1ccc(C2=Nc3cccnc3N(C)C(=O)C2)cc1,0.0033439628581595202
96,CCCCn1c(SCC(=O)NCC2CCCO2)nc2ccc(N3CCOCC3)cc2c1=O,0.37267799624996495
97,CC12CCC3OC3(C)C(O)CC3C(CN4CCN(c5ccc(Cl)cc5)CC4)C(=O)OC3C1O2,0.1205514324441408
98,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCCN(C)C3)cc12,0.10619764719483069
99,Cc1cc(C)c(NC(=O)c2ccc3nc(Nc4cnccn4)sc3c2)c(C)c1,0.004038218800237837
100,CC(C)OC(=O)C=Cc1ccc(C(C)C)cc1,0.11246402674559083
101,CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c(C2CCCCC2)n1)C(=O)NCc1ccccc1,0.007993600153247741
102,CC(C)=CCCC(C)=CCCC(C)=CCSc1ccccc1C(=O)NCCCCCCN,0.10440060295922955
103,COC(=O)C1C(CCCc2ccccc2)CC2CCC1N2C,0.1540877417148235
104,CON=C(CN(C)C(=O)c1cc(Cl)cc(Cl)c1)C(CCN1CCC(N2CCCN(Cc3ccoc3)C2=O)CC1)c1ccc(Cl)c(Cl)c1,0.1311384809457657
105,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)N4CCN(C)CC4)CC3)nc1-2,0.35709491528652426
106,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cncnc4)ccc23)cc1,0.07562005190050018
107,NCC(C(=O)Nc1nnc(CCCCc2nnc(NC(=O)C(CN)c3ccccc3)s2)s1)c1ccccc1,0.004880556481287997
108,Cc1cc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)cc2ccoc12,0.08503914602202259
109,CCCCCCC12CCN(C)C(Cc3ccc(O)cc31)C2,0.1272555127115997
110,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c(Cl)c1,0.17817416127494956
111,OCCCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,0.11001434184416313
112,N#CCSc1ncnc2c1cnn2Cc1ccccc1,0.056541104113805314
113,Cn1cc(C(=O)NC(=S)Nc2ccc(C(C)(C)C)cc2)cn1,0.2716072381275556
114,O=C(c1ccccc1)c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])s1,0.0034129178005456945
115,O=C(c1ccco1)N1CCOC2CN(c3ncc(F)cn3)CCC2C1,0.3150184775872267
116,O=C(NN=Cc1ccccc1Cl)c1ccccc1,0.18333969940564226
117,COc1ccc(CCNC(=O)c2ccc3[nH]c(C)c(C)c3c2)cc1OC,0.10049700494408922
118,COc1cc(OC)nc(NC(=O)NC(=O)c2c(F)cccc2F)n1,0.28060676663315687
119,O=C1Nc2ccc(F)cc2C1=Nc1ccc(Oc2ccc(N=C3C(=O)Nc4ccc(F)cc43)cc2)cc1,0.0023980800459743224
120,COc1cc(OC)cc(OCCCCCOc2c3ccoc3cc3oc(=O)ccc23)c1,0.0039049073315888033
121,Nc1cccc2nc(C(=O)O)cc(O)c12,0.21616885058355848
122,NCc1cn(-c2cccc(C(=O)O)c2)nn1,0.2534170149895988
123,COC(=O)c1sccc1NC(=O)Cc1cccc2cnccc12,0.10322946049793105
124,O=C(c1ccccc1)c1[nH]c2[nH]cnc(=O)c2c1-c1cc(Br)cs1,0.003141106155399023
125,CNCC(CC1CCOCC1)NC(=O)N1CCCC(C(OCCNC(=O)OC)c2cccc(Cl)c2)C1,0.15419181990414044
126,CCCCNCC(=O)OC1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.1274371766337968
127,Clc1ccc(C2CC(c3ccccc3)Nc3ncnn32)cc1,0.07187119607899196
128,CCOc1ccc(-c2nc(CSCC(=O)NC3CCCC(C)C3C)c(C)o2)cc1,0.4098035276784595
129,Cc1ccc(OCc2nc(CNCC3CN(C)CCO3)cs2)cc1,0.3049971406652093
130,COc1ccc(C(=O)NN2C(=O)NC3(CC3(C)C)C2=O)cc1,0.11731543018569864
131,CN(C)Cc1c(O)ccc2oc(Cc3ccccc3)cc12,0.07328333881234282
132,CCn1cnc2sc(-c3ccccc3)cc2c1=O,0.07572678456039493
133,Cn1c(-c2cccc(N3CCc4sc(C(=O)Nc5ccc(Br)cc5)cc4C3)c2)nc2ccccc21,2.891006003722894e-05
134,Cc1noc(OCCOc2ccc(C#N)cc2)n1,0.18333969940564226
135,CC1(C)N=C(N)N=C(N)N1c1ccc(S)cc1,0.05967792575162213
136,COc1ccc(C)c(N(Cc2cccnc2)C(=O)c2sc3ccccc3c2Cl)c1,0.00399680007662387
137,NC(=O)c1ccc(SCC(=O)OCC(=O)N2CCN(C(=O)c3ccco3)CC2)c([N+](=O)[O-])c1,0.3523321317088221
138,OC(=NCCc1ccc(Cl)cc1)c1cccc(Cc2nnc(O)c3c2CCCC3)c1,0.1054677578089903
139,C=C1CC(CO)CC(C)(C)C1Cc1cc(OC)c(Br)cc1O,0.11184804050464586
140,Clc1ccc2cc(NCCNc3nc(Nc4ccccc4)nc(Nc4ccccc4)n3)cnc2c1,1.6298441078637714e-05
141,CC1(C)C(=O)Nc2ccccc2N1C(=O)COC(=O)c1cccc(O)c1,0.3294345637345082
142,OC(CN(Cc1cn(Cc2ccccc2F)nn1)C1CC1)(Cn1cncn1)c1ccc(F)cc1F,0.0045646673557313
143,CCCCOC(=O)NS(=O)(=O)c1ccc(Cc2cccc(OC)c2)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1,3.87044027800701e-05
144,C#CCONC(=O)OC1C(O)C(Oc2ccc3c(=O)c(C(C)=NOC)c(O)oc3c2C)OC(C)(C=C)C1OC,0.3042903097250923
145,Cc1cc(Cl)ccc1-c1cccc(COc2ccc(C(CC(=O)O)c3nccn3C)cc2)c1C,0.00532149168786143
146,CNc1nc(C)cc(C)c1S(=O)(=O)c1ccc(C)cc1,0.22454435656953595
147,CC(C)Cc1ccc(C(C)C(=O)N2CCCC2C(=O)NCCS)cc1,0.17152467387256481
148,COC(=O)C(c1cc(OC)c(O)c(OC)c1)(N1CCNC(C)C1)C(F)(F)F,0.11633369384516799
149,Cc1ncc([N+](=O)[O-])n1CC(O)CSC(=S)N1CCC(Cc2ccccc2)CC1,0.3417430630867043
150,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2SC(=O)CCCCC[n+]2ccccc2)cc1,0.10916187176504862
151,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(C(C)(C)C)cc1,0.0902245430279826
152,CCN(CC1CCOC1)S(=O)(=O)Cc1cc(Cl)ccc1OC,0.1267151471592805
153,COc1ccc(Nc2nnc(-c3cccnc3NCc3ccccn3)o2)cc1,0.0029909313060316714
154,Cc1c(Cl)cc2nc(N3CCN(C)CC3)oc2c1C,0.2626128657194451
155,COC(=O)N1CCC(C)(c2nc(C)c(-c3cc(C(=O)N4CC(F)(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,0.11525816665330485
156,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccc(O)cc4)cn(C4CC4)c3c2F)cc(C)n1,0.004976514579696355
157,CCCc1c(OCCCOc2cc(O)c(C(C)=O)cc2CC)cccc1OCC(=O)O,0.3598560863424403
158,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CC1,0.11672342255440145
159,COC(=O)c1c(F)cccc1-c1ccc(CNc2ccc(C(=O)N3CCN(C(=O)OC)CC3)cn2)c(F)c1,0.12716973210683244
160,CNc1ccc(C=Cc2ccc(OCC(CO)CO)cc2)cc1,0.24902912254587614
161,CCN(CC)C(=O)c1cccc2c1C(=O)c1ccccc1-2,0.28867513459481287
162,CCc1c(N)ncnc1N1CCC(c2nc(-c3cncc(Cl)c3)cn2CCN2CCC2)CC1,0.11594784305140297
