BO Iteration,Selected SMILES by EI,f1,f2,f3,Hypervolume
18,Cc1cccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)OCCCO4)CC2)n1,1.0,0.2252906976744186,1.0,0.2977298029662836
19,COc1ccc2nc(NC(=O)C3CCN(S(=O)(=O)c4c[nH]cn4)CC3)sc2c1,1.0,0.17566568047337278,1.0,0.2977298029662836
20,O=C(COC(=O)c1cnc(O)nc1O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,1.0,0.1960431654676259,1.0,0.2977298029662836
21,COc1ccccc1CNC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCCCC3)cc21,1.0,0.22996057818659657,1.0,0.2977298029662836
22,COc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc2c(c1)OCO2,1.0,0.23527298850574713,1.0,0.2977298029662836
23,COc1ccc(CCNC(=O)CN2C(=O)CSc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1OC,1.0,0.2162247474747475,1.0,0.2977298029662836
24,CC(C)C(=O)Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1,0.9902478635182346,0.19427001569858712,1.0,0.2977298029662836
25,COc1cccc(OC)c1-c1ccc(CC(Nc2ccc(S(=O)(=O)N3CCCC3)cc2)C(=O)O)cc1,1.0,0.2820427236315087,0.9659812981984875,0.29794627730037004
26,COc1cccc(CNC(=O)c2cc(S(=O)(=O)N3CCCC3)cn2C)c1,0.64529480796312,0.18461538461538463,1.0,0.29794627730037004
27,COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)C(CCC(=O)N2CCN(C)CC2)C(=O)NO)cc1,1.0,0.24746906636670418,1.0,0.29794627730037004
28,O=C(NCCCN1CCOCC1)C(=O)C(Cc1ccccc1)NC(=O)C1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,1.0,0.32286729857819907,1.0,0.300145617428792
29,CCCC(=O)NC(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1,1.0,0.24637243047158405,1.0,0.300145617428792
30,CCOC(=O)C(Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)NC(=O)C1CC(NC2CCC2)CN1S(=O)(=O)c1cccc(C#N)c1,1.0,0.23838932806324112,0.9970644061070623,0.300145617428792
31,CC(C)(C)c1ccc(-c2ccc(S(=O)(=O)N3CCCC3C(=O)NC(C#N)CC(N)=O)cc2)cc1,1.0,0.25235531628532976,1.0,0.300145617428792
32,O=C(O)C(Cc1ccc(-c2ccccc2)cc1)NC(=O)C1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,1.0,0.2821011673151751,0.8222690056345846,0.300145617428792
33,CN(C)CCNC(=O)c1ccc2c(c1)n(C1CCN(S(=O)(=O)c3ccc(-c4ccccc4)cc3)CC1)c(=O)n2CC1CCCCC1,1.0,0.3254357298474946,0.39257482420931644,0.3018480317330503
34,O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCN(S(=O)(=O)Cc4ccccc4)CC3)c2)c1Cl,1.0,0.29557463672391016,0.8166844572181431,0.3018480317330503
35,CCCc1nc(SC)c(C(=O)O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.0,0.25664251207729466,0.4342585087174623,0.3018480317330503
36,CCOc1ccc(NC(=O)N2CCC(NC(=O)C(Cc3ccccc3OC)NC(C)=O)CC2)cc1,1.0,0.2751031636863824,1.0,0.3018480317330503
37,CC(=O)NC(CC(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccccc1,1.0,0.24205202312138727,1.0,0.3018480317330503
38,Cc1cc(COc2ccc(S(=O)(=O)NCC(C(=O)NO)N3CCN(C(=O)C(C)C)CC3)cc2)c2ccccc2n1,1.0,0.24453219927095993,1.0,0.3018480317330503
39,COC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(NS(=O)(=O)O)cc1)c1csc(C)n1,1.0,0.17514970059880242,1.0,0.3018480317330503
40,O=C(NCc1ccccc1)C(=O)NCC1OCCN1S(=O)(=O)c1ccc2c(c1)OCCO2,1.0,0.19243869209809264,1.0,0.3018480317330503
41,Cc1ccc(NC(=O)CCCOc2ccccc2)cc1S(=O)(=O)N1CCOCC1,0.8798375419263545,0.2317629179331307,1.0,0.3018480317330503
42,CCNC(=N)c1ccc(C2=NOC(CC(=O)NCC(NS(=O)(=O)c3cccc(C)c3)C(=O)O)C2)cc1,1.0,0.21981627296587927,1.0,0.3018480317330503
43,CCC(C)C(NC(=O)c1cccc(Cn2ccnc2)c1)C(=O)NNS(=O)(=O)c1ccc(OC)cc1,1.0,0.1684177997527812,1.0,0.3018480317330503
44,COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,1.0,0.20833333333333331,1.0,0.3018480317330503
45,COc1ccccc1CCC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)nc(C)n2)cc1,1.0,0.16061452513966482,1.0,0.3018480317330503
46,COc1ccc(CC(=O)Oc2ccc(C(C)C)cc2)cc1S(=O)(=O)N1CCOCC1,0.7342556602841444,0.25919117647058826,1.0,0.3018480317330503
47,COc1ccc(NS(=O)(=O)c2cc(NC(=O)CNC(=O)c3cccc(OC)c3)ccc2C)cc1,1.0,0.15926640926640925,1.0,0.3018480317330503
48,CC(C)(C)c1ccc(CC(=O)N2CCC2(C)C(=O)NS(=O)(=O)c2cccc(F)c2)cc1,0.8121968841874341,0.22171787709497207,1.0,0.3018480317330503
49,COc1ccccc1N(C)S(=O)(=O)c1ccc(C(=O)OCC(=O)N2CCCCCC2)cc1,1.0,0.2787900874635569,1.0,0.3018480317330503
50,COc1ccccc1C(=O)Nc1ccc(OCC(=O)N2CC(C)CC(C)C2)cc1,0.08640718041242501,0.2334104938271605,1.0,0.3018480317330503
51,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cn1cc(CCC(=O)N2CCC(C)(C)CC2)c2ccc(C(=O)NCC3CCCC3)cc21,1.0,0.282258064516129,0.03176774998533604,0.3018480317330503
52,O=C(O)CCC(=NNc1ccc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-])c1cccs1,1.0,0.20183175033921302,1.0,0.3018480317330503
53,CN(CC(=O)Nc1cccc2ccccc12)c1ccc(S(=O)(=O)N2CCOCC2)cn1,1.0,0.24527616279069767,1.0,0.3018480317330503
54,NS(=O)(=O)c1ccc(NC(=O)NC(Cc2ccccc2)C(=O)O)cc1,1.0,0.15163297045101087,1.0,0.3018480317330503
55,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2ccc(O)nc2)c1,1.0,0.238013698630137,1.0,0.3018480317330503
56,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)N(C)c3ccc(OC)cc3)ccc21,0.8347687822185031,0.23460410557184752,1.0,0.3018480317330503
57,CCCOC(=O)Nc1ccc(S(=O)(=O)N2CC(c3ccccc3)NC2=O)cc1CC,1.0,0.19874476987447698,1.0,0.3018480317330503
58,CCOC(=O)c1cc(C#N)c(N2CC(C(=O)NS(=O)(=O)Cc3ccc(F)cc3)C2)nc1C,1.0,0.15333333333333332,1.0,0.3018480317330503
59,CCOc1ccc(NC(=O)CSc2nnc3c(n2)[nH]c2ccc(S(=O)(=O)N4CCOCC4)cc23)cc1,1.0,0.18401015228426396,1.0,0.3018480317330503
60,COc1ccc2cc(S(=O)(=O)NN(Cc3cccc(C(=N)NO)c3)C(=O)N3CCCCC3C)ccc2c1,1.0,0.2879975874547648,1.0,0.3018480317330503
61,N=C(N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)C(=O)O)c1,1.0,0.1804812834224599,1.0,0.3018480317330503
62,CCCS(=O)(=O)N1CCC(Nc2nccc(N(C(=O)Nc3ccccc3Cl)c3ccc(F)cc3)n2)CC1,1.0,0.2524630541871921,0.45474676291180005,0.3018480317330503
63,COc1ccc(NC(=O)CCNS(=O)(=O)c2ccc(C(=N)N)cc2)cc1OC,1.0,0.15416047548291234,1.0,0.3018480317330503
64,CCOc1cccc(-c2ccc(C3CCN(S(=O)(=O)C(C)(C)C(=O)NO)CC3)cc2C)c1,1.0,0.2992700729927007,1.0,0.3018480317330503
65,CCOc1cc(C(=S)N2CCOCC2)ccc1OS(=O)(=O)c1ccc(OC)cc1,0.2915773373926633,0.22431259044862517,1.0,0.3018480317330503
66,CC(CCn1ccc(-c2ccc3ccccc3c2)cc1=O)(C(=O)NO)S(C)(=O)=O,1.0,0.22559171597633138,1.0,0.3018480317330503
67,CC(C(=O)NCCN)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,1.0,0.20622286541244572,1.0,0.3018480317330503
68,Cc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,0.5683689564080902,0.231811697574893,1.0,0.3018480317330503
69,CC1CN(C(C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2OC1CN(C)S(=O)(=O)c1cccs1,1.0,0.23687214611872145,1.0,0.3018480317330503
70,CN(c1ccsc1C(=O)NC(CCCNC(=N)N)C(=O)O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.0,0.1864461738002594,1.0,0.3018480317330503
71,CSCCC(NC(=O)c1ccc(CS(=O)(=O)c2cccnc2)cc1-c1ccccc1)C(=O)O,1.0,0.25459921156373194,1.0,0.3018480317330503
72,CCCCC(Cc1cccnc1)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,1.0,0.2224264705882353,1.0,0.3018480317330503
73,O=C(O)CN(CC(=O)NC(Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O)S(=O)(=O)c1cccs1,1.0,0.22194821208384707,1.0,0.3018480317330503
74,CC(OC(=O)c1cccc(S(=O)(=O)N(C)C)c1)C(=O)NCC(=O)Nc1ccc(F)c(F)c1F,1.0,0.13200782268578878,1.0,0.3018480317330503
75,CC1CCCCN1C(=O)C(CCCN=C(N)N)NS(=O)(=O)c1cccc2c(N(C)C)cccc12,1.0,0.2774234693877551,1.0,0.3018480317330503
76,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2cccc(-c3ccccc3OC)c2)NC(=O)OC2COC3OCCC23)cc1,1.0,0.27875,0.8923403641712727,0.3018480317330503
77,CCOc1ccc(N(C)S(=O)(=O)c2ccc3ncc(C(=O)NCC4CCCO4)c(O)c3c2)cc1,1.0,0.25165562913907286,1.0,0.3018480317330503
78,COc1cccc(NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc3nc(C)sc3c2)c1,0.9902478635182348,0.18277571251548946,0.9065681582970525,0.3018480317330503
79,COc1ccc(S(=O)(=O)N(Cc2ccccn2)C(C(=O)NO)C(C)C)cc1,1.0,0.1253434065934066,1.0,0.3018480317330503
80,CC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC1CSCCN(Cc2cccc(-c3ccccc3C#N)c2)C1=O,1.0,0.30028735632183906,1.0,0.3018480317330503
81,COC(=O)c1c(O)cccc1OCCCCNC(=O)C(Cc1ccc(NC(=O)C(=O)O)cc1)NC(C)=O,1.0,0.2775862068965517,1.0,0.3018480317330503
82,COP(=O)(F)CC(=O)NC(CCCCNS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34)C(N)=O,1.0,0.2653997378768021,1.0,0.3018480317330503
83,CCc1ccc(NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1,1.0,0.15520694259012016,1.0,0.3018480317330503
84,CCCC1C(=O)N(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)C1CCCCN1,1.0,0.29020100502512564,1.0,0.3018480317330503
85,COc1ccc(Cn2ccc(C)c(NC(=O)C(Cc3ccc(CC(=O)O)cc3)NC(C)=O)c2=O)cc1,1.0,0.203955500618047,1.0,0.3018480317330503
86,CC(C)CC(NC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,1.0,0.22383720930232556,1.0,0.3018480317330503
87,COc1cccc(OC)c1-c1ccc(CC(NC(=O)C2(S(=O)(=O)c3ccccc3)CCCNC2)C(=O)O)cc1,1.0,0.2910132689987937,1.0,0.3018480317330503
88,COc1cccc(OC)c1-c1cc(C(=O)NC(CCCCN)C(=O)O)nn1-c1ccc(F)cc1,1.0,0.2037712895377129,1.0,0.3018480317330503
89,O=C(O)CC(NC(=O)C(CCCCNS(=O)(=O)c1ccc(O)c(C(=O)O)c1)c1ccccc1)C(=O)c1ncc(-c2c(Cl)cccc2Cl)o1,1.0,0.24665981500513873,0.5299013085808778,0.3018480317330503
90,O=C(O)CCC(=O)NC(CC(=O)O)Cc1ccc(-c2cccc(F)c2)cc1,1.0,0.25437201907790147,1.0,0.3018480317330503
91,COc1ccc(CC(=O)Nc2ccc3c(c2)C(=O)N(CCC(=O)O)C3=O)cc1,1.0,0.2118003025718608,1.0,0.3018480317330503
92,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cc2ccsc2)cc1,0.21513178180429526,0.21870794078061911,0.046077413030573916,0.3018480317330503
93,CC(C)(C)NC(=O)C1CC2SCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1ccc(F)cc1)NS(C)(=O)=O,1.0,0.22237827715355804,1.0,0.3018480317330503
94,CS(=O)(=O)NC(C(=O)N1CCCC1C(=O)NCc1ccc(CN)cc1)C(c1ccccc1)c1ccccc1,1.0,0.32548899755501226,1.0,0.30363507331626377
95,CN1CCN(C(=O)NC(Cc2cccnc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,1.0,0.2953767123287671,1.0,0.30363507331626377
96,COc1ccc(CCNC(=O)C(=O)C(CCCN=C(N)N)NC(=O)C2CCN3CCC(N)(Cc4ccccc4)CN23)cc1,1.0,0.2717391304347826,1.0,0.30363507331626377
97,CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(COCc1ccccc1)COC(N)=O,1.0,0.2451508620689655,1.0,0.30363507331626377
98,COc1ccc(OC)c(C(=O)CCC(=O)NC(Cc2ccccc2)C(=O)C(N)=O)c1,1.0,0.19393511988716503,1.0,0.30363507331626377
99,CCCC(NC(=O)OCc1ccccc1)C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)O,1.0,0.1924342105263158,1.0,0.30363507331626377
100,CC(C)C(NS(=O)(=O)c1cnccc1NC(CO)Cc1ccccc1)C(=O)N1CCC(CCF)CC1,1.0,0.2631578947368421,1.0,0.30363507331626377
101,CCC(C(=O)NCc1ccco1)N(C(=O)CNS(=O)(=O)c1ccccc1)C1CCCCC1,1.0,0.2384105960264901,1.0,0.30363507331626377
102,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)O)cc1,1.0,0.26137980085348506,1.0,0.30363507331626377
103,NC(Cc1ccccc1)C(=O)NC1CCC(=O)N(CC(=O)Nc2cccc(Cl)c2)C1=O,1.0,0.22951977401129944,1.0,0.30363507331626377
104,CCCNC(=O)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)c1,1.0,0.27792990142387736,1.0,0.30363507331626377
105,CC(C)C(NC(=O)COc1cccc2ccccc12)C(=O)NC(CC(=O)O)C(=O)CSc1nc(-c2ccccc2)no1,1.0,0.19456886898096304,1.0,0.30363507331626377
106,CSCCC(NC(=O)CN1C(=O)C(N(C)C(=O)C(N)CS)N=C(c2ccccc2)c2ccccc21)C(=O)O,1.0,0.25837988826815644,1.0,0.30363507331626377
107,CCN1C(=O)N(CC(=O)NC(CC(=O)O)c2ccccc2)C(=O)C1(C)c1ccc(C(=N)N)cc1,1.0,0.25418275418275416,1.0,0.30363507331626377
108,CC(C)(C)C(=O)CN1C(=O)N(CC(=O)Nc2cccc(C(=O)O)c2)N=C(C2CCCCCC2)c2ccccc21,1.0,0.31755196304849886,0.29839907217215567,0.30363507331626377
109,C=CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(OCCO)cc(-c3ccccc3)n2)CC1,1.0,0.27911164465786314,1.0,0.30363507331626377
110,NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)CCc1ccc(-c2ccccc2)cc1,1.0,0.28042521994134895,1.0,0.30363507331626377
111,N=C(N)N1CCCC(NC(=O)CNC(=O)C(CCNC(=O)c2cncc(Br)c2)NC(=O)OCc2ccccc2)C1O,1.0,0.19813519813519812,1.0,0.30363507331626377
112,CCN1CCN(C(=O)NC(C(=O)NC2CN3CC(C#N)=C(C(=O)O)N3C2=O)c2ccccc2)C(=O)C1=O,1.0,0.1820250284414107,1.0,0.30363507331626377
113,CC(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2)C(=O)O,1.0,0.20097442143727162,1.0,0.30363507331626377
114,CCNC(=O)C(c1ccccc1)N1CCN(c2ccc(NC(=O)C(CC)CC)cc2C#N)CC1,0.9883637311966652,0.28061224489795916,1.0,0.30363507331626377
115,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)OCC(=O)N1CCN(c2ccc(OC)cc2)CC1,1.0,0.22861842105263158,1.0,0.30363507331626377
116,CCCN(CCc1cccc(-c2ccccc2)c1)C(=O)C1OC(C(=O)O)=CC(N)C1NC(C)=O,1.0,0.320991847826087,1.0,0.30363507331626377
117,CCCN(CC)C(=O)C(NC(=O)C1CCN(C(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)CC1)c1ccccc1,0.12791465439328356,0.32563025210084034,0.06462175371920893,0.30365746456305776
118,CN(C)C(=O)C(=O)N(C)C1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,1.0,0.16221374045801526,1.0,0.30365746456305776
119,N=C(N)c1ccc(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)C2CC(=O)O)cc1,1.0,0.21669054441260743,1.0,0.30365746456305776
120,CC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)NCCc2cc3c(cc2[N+](=O)[O-])OCO3)CC1,1.0,0.220917225950783,1.0,0.30365746456305776
121,N=C(N)c1ccc(CNC(=O)C(CCC2CCNCC2)NC(=O)C(CCCC2CCNCC2)NS(=O)(=O)Cc2ccccc2)cc1,1.0,0.20939086294416243,1.0,0.30365746456305776
122,N=C(N)CC1CCC(NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NS(=O)(=O)Cc2ccccc2)CC1,1.0,0.25584795321637427,1.0,0.30365746456305776
123,CCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,1.0,0.2359437751004016,1.0,0.30365746456305776
124,N=C(N)N1CCCC(CNC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C1,1.0,0.23559190031152646,1.0,0.30365746456305776
125,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)C1(NC(=O)C(SC(=O)c2ccccn2)C(C)C)CCCC1,1.0,0.24912075029308323,1.0,0.30365746456305776
126,CCC1OCC(=O)C1NC(=O)C(CC1(C)CCCC1)NC(=O)c1cccc(S(=O)(=O)NC)c1,1.0,0.22123893805309736,1.0,0.30365746456305776
127,CC(C)C(NC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC1CCc2ccccc21,1.0,0.19504748982360925,1.0,0.30365746456305776
128,CCCCC(N)C(=O)Nc1cc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)ccc1N,1.0,0.20833333333333331,1.0,0.30365746456305776
129,CCC(CO)NCc1cccnc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,1.0,0.2716010165184244,1.0,0.30365746456305776
130,CC(C)CC(NC(=O)C(CS)NC(=O)CNC(=O)C(CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)O,1.0,0.18689057421451788,1.0,0.30365746456305776
131,CC(C)(C)OC(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)N1CCCCC1,1.0,0.24260628465804066,1.0,0.30365746456305776
132,C=CC1CC1(NC(=O)C1CC(Oc2ccnc3ccccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NCCc1ccc(C(=O)O)cc1,1.0,0.2097750865051903,0.8145494627799805,0.30365746456305776
133,CSCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(C)C)C(N)=O,1.0,0.17311608961303462,1.0,0.30365746456305776
134,C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)CC(C(N)=O)N(C(=O)c2ccccc2)C3)c1,1.0,0.22773279352226722,1.0,0.30365746456305776
135,CC(=O)c1ccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccncc2)cc1,1.0,0.2918170878459687,1.0,0.30365746456305776
136,CN(C(=O)c1ccc2c(c1)nc(NC(=O)c1cccnc1)n2CCC(N)=O)C1CCCCC1,1.0,0.23550724637681159,1.0,0.30365746456305776
137,O=C(Nc1ccc(CC(NC(=O)C2(CCNC(=O)C(F)(F)F)CCCC2)C(=O)O)cc1)c1c(Cl)cccc1Cl,1.0,0.2777777777777778,0.6146576824777088,0.30365746456305776
138,CCC(C)C(NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)O)C(C)C,1.0,0.20254629629629628,1.0,0.30365746456305776
139,CC(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)OCC(=O)NC(=O)c3cccn3C)c2)CC1,1.0,0.1835781041388518,1.0,0.30365746456305776
140,CCCCCCC1C(=O)NC(C(=O)NCCCn2ccnc2)Cc2ccc(cc2)OCCCC1C(=O)NO,1.0,0.23132183908045975,1.0,0.30365746456305776
141,CC(C)(C)NC(=O)C1CCCN1CC(O)C1Cc2ccc(cc2)OCCCOc2cc3ccccc3cc2C(=O)NC(CC(N)=O)C(=O)N1,1.0,0.27070063694267515,1.0,0.30365746456305776
142,NC(=O)NCCNC(=O)C1CNC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N1,1.0,0.19693396226415094,1.0,0.30365746456305776
143,CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCC(CCO)CC3)nc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,1.0,0.2486263736263736,0.9642843634871459,0.30365746456305776
144,Cc1nc2ccccc2n1Cc1ccc(CNC(=O)C(O)C(O)C(=O)N2CCCC2c2cccnc2)s1,1.0,0.2486996098829649,1.0,0.30365746456305776
145,O=C(C(=O)N1CCCC1C(=O)OCCCc1cccnc1)c1ccccc1,0.4058285496796398,0.28548123980424145,1.0,0.30365746456305776
146,CC(C)(O)C(NC(=O)N1CCN(c2ccc(C#Cc3ccccc3)cc2)CC1)C(=O)NO,1.0,0.26693667157584683,1.0,0.30365746456305776
147,CC(=O)Nc1ccc(C=NNC(=O)CCN2CCN(c3ccccc3)CC2)cc1,0.43179341980737534,0.31145484949832775,1.0,0.30365746456305776
148,CCC(=O)NCCc1nc2cc(NC(=O)c3cccc([N+](=O)[O-])c3)ccc2n1C,1.0,0.21916790490341753,1.0,0.30365746456305776
149,CCC(C)C(C(=O)NC1CCOC(c2nc(C(=O)NCCc3ccccc3)cs2)C1)N(C)C,0.8127205138008091,0.1695478723404255,1.0,0.30365746456305776
150,CCC(O)(CC)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)N2CCCC2=O)CC1,1.0,0.28811524609843936,0.8388149097642353,0.30365746456305776
151,CN1C(=O)OC2(CCN(CCC(C)(C(=O)N(C)C(Cc3ccccc3)C(=O)NCCCN)c3ccc(Cl)c(Cl)c3)CC2)c2cc(F)ccc21,1.0,0.31619094488188976,0.16676716766051447,0.30365746456305776
152,Nc1nc2[nH]cc(Cc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,1.0,0.178826895565093,1.0,0.30365746456305776
