BO Iteration,Selected SMILES,f1,f2
51,COC(=O)C1=CCCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1,0.16279069767441862,0.1353352832366127
52,O=c1cc(-c2ccnc(NC3CCOCC3)n2)c(F)cn1C(CO)c1ccc(Cl)c(F)c1,0.087248322147651,0.1353352832366127
53,COC1CCC(NC(=O)c2n[nH]cc2NC(=O)c2cc3ccccc3o2)CC1,0.1259259259259259,0.1353352832366127
54,NC(=O)CN(Cc1ncc(-c2ccc(F)cc2)o1)C1CCCC1,0.1322314049586777,1.0
55,CCOC(=O)C(C)(C)Oc1ccc(N(CC2CCCC2)C(=O)Nc2nccs2)cc1,0.21875,1.0
56,O=C(c1nc2nccc(C(=O)NCC3CCCNC3)c2[nH]1)c1cccs1,0.11363636363636363,0.1353352832366127
57,O=C(CC1CCCC1)N1CC2CCN(c3cccnc3)CC2C1,0.16806722689075632,0.1353352832366127
58,CCc1cc(C(=O)NC(CCl)c2ccc(Cl)cc2)n(C)n1,0.09322033898305085,1.0
59,CC(C)(C)c1ccc(-c2noc(CCC(=O)NC3CCCCC3)n2)cc1,0.1693548387096774,1.0
60,CC(C)CC(C(=O)NC1CCCCC1)N(Cc1cccs1)C(=O)c1snc(C(N)=O)c1N,0.22137404580152673,1.0
61,CC(C)c1nc(CNC(=O)c2ccc(C(C)N3CCCCC3)o2)cs1,0.15447154471544716,1.0
62,CC(=O)NCc1ccc(-c2csc(NC(=N)NCCCC3CCCCC3)n2)o1,0.16030534351145037,1.0
63,CC(C)N(Cc1nc(-c2ccccc2)no1)C(=O)C1CCCCC1,0.16666666666666666,1.0
64,CN(C(=O)c1ccc2c(c1)nc(NC(=O)c1cccnc1)n2CCC(N)=O)C1CCCCC1,0.18705035971223022,0.1353352832366127
65,CCC1CCC(C(=O)NC(C(=O)Nc2ccc3c(c2)OCCO3)C(C)C)CC1,0.19047619047619047,0.1353352832366127
66,Cc1ccc(CNCC2(F)CCN(C(=O)c3sccc3Cl)CC2)nc1,0.09230769230769231,1.0
67,CCc1ccc(C(=O)NC2CCN(c3ccn(C)n3)C2)o1,0.11965811965811966,1.0
68,CC(C)C(=O)Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1,0.11627906976744186,1.0
69,CC(C)c1nc(C(=O)NC2CCN(CC(C)(C)F)CC2)c2ccccn12,0.144,1.0
70,COCCc1noc(C2CCN(C(=O)Nc3cccs3)CC2)n1,0.13114754098360656,1.0
71,COc1ccc(C(=O)NCc2cc(C(C)C)no2)cc1OCC1CCC1,0.152,1.0
72,CC(C)(NC(=O)c1ccc(C(F)(F)F)c(OCC2CC2)n1)c1ncon1,0.10077519379844961,1.0
73,CC(NC(=O)c1noc2c1CCCC2)c1ccccc1,0.11206896551724138,1.0
74,Cc1ccc(F)cc1C(=O)N1CCCCC1c1cc(C(=O)NC(C)C)no1,0.1774193548387097,1.0
75,CC(C)c1nc(C2CCCN2Cc2ccn(C)c(=O)c2)no1,0.11764705882352941,1.0
76,Cc1cc(C(=O)NCc2ccnc(N3CCN(C)CC3)c2)no1,0.096,1.0
77,Cc1onc(C2CCC(F)CN2)c1COc1ccc(C(=O)NC(C)(C)CO)cn1,0.13432835820895522,1.0
78,Cc1noc(C(C)C)c1C(=O)NCC1CCCN1Cc1ccccc1,0.14516129032258066,1.0
79,CN=C(O)C(NC(=O)c1ccc(Br)c(OCC2CCCO2)n1)C(C)(C)C,0.15447154471544716,0.1353352832366127
80,O=C(NC1CCCC(O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CNCC(O)C(F)(F)F,0.1232876712328767,1.0
81,COCc1ccc(CN2CCCC(C(=O)c3sccc3C)C2)o1,0.1322314049586777,1.0
82,COCc1noc(-c2ccc(N3CCCC3CO)nc2)n1,0.1,1.0
83,CCOC(=O)C1CCN(Cn2nc(Cc3ccc(SC)cc3)oc2=S)CC1,0.16535433070866143,1.0
84,CCOC(=O)N1CCC(NC(=O)C2CCN(Cc3nc(-c4ccc(CC)cc4)oc3C)CC2)CC1,0.20422535211267606,1.0
85,Cc1ccc(-c2nc(CN3CCCCC3c3cccc(F)c3)c(C)o2)o1,0.09774436090225563,0.1353352832366127
86,CCc1nc(C2CCCN2C(=O)c2ncoc2CC)no1,0.1391304347826087,1.0
87,CCc1cnc(CNc2ccc(C(=O)N3CCCC(C)C3)cc2C)o1,0.14516129032258066,1.0
88,CCc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1,0.09352517985611511,1.0
89,CCCc1cc(CNC2CCN(c3cc(C)nc(N)n3)CC2)on1,0.12903225806451613,1.0
90,Cc1nc(C(C)(CC2CC2)N=C(O)c2cc(OCCF)c(C3CC3)cn2)no1,0.12878787878787878,1.0
91,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC(C)(CC(C)c2ncc(F)cn2)N(O)C=O)CC1,0.13333333333333333,1.0
92,Cc1ncnc(N2CCC(CNC(=O)CC(C)C)CC2)c1C#Cc1ccc(N)nc1,0.1386861313868613,1.0
93,CC(C)Cc1cc2oc(N3CCC(C(=O)NC4CCCC(CO)C4)CC3)nc2cc1Cl,0.17777777777777778,1.0
94,CC(C)c1csc(CCc2ccn3c(=O)c(C=CC(=O)O)c(N4CCC(N(C)C)CC4)nc3c2)n1,0.14189189189189189,0.1353352832366127
95,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,0.11811023622047244,1.0
96,Cc1noc(C2CCCN(C(=O)c3cc(Cl)c(Cl)n3C)C2)n1,0.1092436974789916,1.0
97,CCOC(=O)N1CCC(c2nc(C)sc2C(=O)O)CC1,0.23529411764705882,0.1353352832366127
98,O=C(c1cc(COc2cccc3cnccc23)on1)N1CCCC(CCCO)C1,0.11428571428571428,0.1353352832366127
99,Cn1cc(C#N)cc1C(=O)Nc1ccc(CN2CCOCC2)cn1,0.08527131782945736,1.0
100,O=C(NCc1nnc(SCC(=O)N2CCCCC2)o1)c1ccc(F)cc1,0.13178294573643412,1.0
101,CC(=O)NC(C)c1ccc(OC2CCN(c3nc(N4CCCOCC4)ncc3F)C2)cc1,0.12413793103448276,1.0
102,CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SCC(=O)NC3CCCCC3C)n2N)c1,0.20300751879699247,1.0
103,Cc1cn2c(n1)CCC(NC(=O)c1ccc(S(C)(=O)=O)o1)C2,0.11864406779661017,1.0
104,Cc1cc(C(=O)NC2CCCCC2C)c2ccccc2n1,0.1592920353982301,1.0
105,COCC(C)n1c(SCC(=O)NC2CCCCC2)nc2ccccc2c1=O,0.2032520325203252,1.0
106,CC(C)N1CCCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1,0.14655172413793102,1.0
107,Nn1c(SCC(=O)NC2CCCc3ccccc32)nnc1C1CC1,0.12903225806451613,1.0
108,CC(C)Nc1nnc(SCC(=O)N2CCN(C(=O)c3ccco3)CC2)s1,0.1328125,1.0
109,CC(C)Cn1c(SCC(=O)NC2CC2)nc2ccccc21,0.14035087719298245,1.0
110,CC(C)(C)c1csc(SCC(=O)Nc2ccc(Cl)cn2)n1,0.06611570247933884,1.0
111,CC1CCCC(C)N1CC(O)CON=C(Cl)c1nc2ccccc2o1,0.136,1.0
112,Cc1nc2cccc(CCCNC(=O)C(C)C)c2o1,0.10714285714285714,1.0
113,CC(C)CC1COc2cccc(N3CCCC3CO)c2S(=O)(=O)N1,0.15,0.1353352832366127
114,CCOC(=O)C1(Cc2cccc(OC)c2)CCN(Cc2cnc(SC)nc2)CC1,0.14074074074074075,1.0
115,CC(=O)NC(C)Cc1ccc(C#Cc2cnc(N3CCCC3)nc2)cc1,0.12307692307692308,1.0
116,CCOc1ccc(-c2nnn(CC(=O)N3CCCC3)n2)cc1OCC,0.1532258064516129,1.0
117,CCC(CC)NC(=O)c1nc(-c2ccc(F)c(Cl)c2)cnc1N,0.08943089430894309,1.0
118,CCCC(CC(=O)NO)S(=O)(=O)c1ccc(OC)c(OC2CCCC2)c1,0.2543859649122807,0.1353352832366127
119,Cc1cnc(-c2cc(N3CCC(NC(=O)CN(C)C)CC3)ncc2Cl)c(C)c1,0.12030075187969924,1.0
120,CC(C)(C)OC(=O)N1C2CCC1CC(Nc1ncnc(Oc3ccccc3Cl)c1[N+](=O)[O-])C2,0.14788732394366197,1.0
121,CC(C)(C)OC(=O)NCC1CCC(CNC(=O)c2cc(N3CCC(CN)CC3)nc3ccccc23)CC1,0.16556291390728478,1.0
122,CNc1nc(C)nc(N2CCC(C(=O)NCc3ccccc3OC)CC2)n1,0.1297709923664122,1.0
123,COc1ccccc1N1CC(NC(=O)Cn2cc(C(C)C)nn2)CC1=O,0.125,1.0
124,CC(=O)c1ccc(C)cc1OCc1cn(CC(=O)NC23CC4CC(CC(C4)C2)C3)nn1,0.15942028985507245,1.0
125,CCCSc1nc(N(C)C)ccc1C(=O)NC1C2CC3CC1CC(O)(C3)C2,0.176,0.1353352832366127
126,CC(C)c1ncc(C2CCC(N3CC(NC(=O)CNc4nn(C)c5ccc(C(F)(F)F)cc45)C3)CC2)s1,0.13725490196078433,0.1353352832366127
127,CCOC(=O)NCCNC(=O)c1cc2ccccc2nc1N1CCCC1,0.18699186991869918,1.0
128,N#Cc1nc(COc2ccccc2Cl)oc1N1CCCCCC1,0.078125,1.0
129,CCN(CC)C(=O)N1CCN(c2ccc3[nH]c(NC(=O)OC)nc3c2)CC1,0.15748031496062992,1.0
130,CCOC(=O)N1CCN(C(=O)CSc2nnc(-c3ccccc3OC)o2)CC1,0.15267175572519084,1.0
131,CCn1cc(CN2CCC(n3nccc3NC(=O)c3ccccc3OC)CC2)cn1,0.12857142857142856,0.1353352832366127
132,CCOC(=O)Sc1ncnc2c(C(=O)OCC)c3n(c12)CCC3,0.1826086956521739,1.0
133,CC(=O)N1CCCc2cc(-c3cncc(C(C)N=C(C)O)c3)cnc21,0.128,1.0
134,CCc1nc2ccc(C(=O)N3CCN(C(C)=O)CC3)cn2c1N(CC)C(C)=O,0.16535433070866143,1.0
135,CCC(=O)NCCc1cc(N2CCN(C(C)=O)CC2)nc(C2CC2)n1,0.18487394957983194,0.1353352832366127
136,CCOC(=O)C(CNC(C)=O)c1cn(C(=O)OCC)c2ccccc12,0.22807017543859648,1.0
137,CCOC(=O)c1csc(NN=C(C)c2ccccn2)n1,0.11304347826086956,1.0
138,CCNC(=O)C1(C)CCCN(C(=O)c2oc3ccccc3c2C)C1,0.15,1.0
139,CCOC(=O)C1C(C(=O)OCC)C12C(=O)Nc1ccc(F)cc12,0.16521739130434782,0.1353352832366127
140,CC(C)(C)C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,0.12403100775193798,1.0
141,CC(=O)NCC(=O)CN1CCN(CCc2ccc(-c3ncsc3N)cc2)CC1,0.11851851851851852,1.0
142,CC(NCc1nnc2n1CCCC2)c1nc(C(C)(C)C)no1,0.11764705882352941,1.0
143,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NC(=O)CSCc2c(C)noc2C)c1,0.1510791366906475,1.0
144,CCOC(=O)c1sc(NC(=O)C(C)N2CCCCC2)nc1C,0.24528301886792453,0.1353352832366127
145,CCN(CC)C(=O)CSc1ncnc2c1nnn2-c1ccc(F)cc1,0.08396946564885496,0.1353352832366127
146,CC(NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(C(C)NC(=O)OC(C)(C)C)n3)c(F)c2)CC1,0.17261904761904762,0.1353352832366127
147,Cn1cccc1C(=O)NCc1cnc2n1CCN(C(=O)c1ccoc1)C2,0.09774436090225563,0.1353352832366127
148,CSCCC(NC(=O)c1ccccc1Cl)C(=O)N1CCCC(C)C1,0.2,0.1353352832366127
149,O=C(OCCC1CCn2cc([N+](=O)[O-])nc2O1)OCc1cccc(OC(F)(F)F)c1,0.09929078014184398,1.0
150,COc1cc(CNC2CCCc3c2cnn3C)cc(OC)c1,0.10743801652892562,1.0
151,COc1cccc(OC2CN(C(=O)c3c(C)noc3C)C2)c1,0.09090909090909091,1.0
152,CCOc1ccc(C(CN2CCOCC2)C(C)=O)cc1OC,0.14655172413793102,0.1353352832366127
153,CCOC(=O)c1cnc2n(c1=O)C(C)CCC2=NNc1ccccc1,0.14516129032258066,1.0
154,Cc1ncc2c(n1)CCCC2NC(=O)c1ccccc1C(=O)O,0.13333333333333333,1.0
155,O=C(NCc1nn(-c2ccccc2)c2c1CCC2)C1CC1,0.1282051282051282,1.0
156,CCOC(=O)CCNC(=O)C1CC(NC(=O)c2cc(CC)nn2C)CN1C(=O)c1coc2ccccc12,0.19863013698630136,0.1353352832366127
157,CC(CC(=O)NC1=C(C(=O)O)CCCC1)c1nc(-c2ccc(O)cn2)no1,0.1484375,1.0
158,CCC(CC)C(=O)Nc1ccc(OCc2cc(=O)n3c4c(sc3n2)CCCC4)cc1,0.15441176470588236,0.1353352832366127
159,N#CCC1(n2cc(C(=N)O)c(=Nc3ccc(C4CCC4)nc3)[nH]2)CCN(C(=O)OCC(F)F)CC1,0.14189189189189189,1.0
160,COC(=O)c1cncc(N=c2[nH]n(C3CCCCC3C#N)cc2C(=N)O)c1,0.18548387096774194,1.0
161,CCNc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(O)=NC1CCC(C(C)(C)O)CC1,0.1232876712328767,0.1353352832366127
162,CC1CCCCN1C(=O)Cn1cnc2cc([N+](=O)[O-])ccc2c1=O,0.14049586776859505,1.0
163,COc1ccc2nc(NC(=O)C3CCN(S(=O)(=O)c4c[nH]cn4)CC3)sc2c1,0.11851851851851852,0.1353352832366127
164,CCSC=C(C)n1c(C(=O)c2ccc(Cl)cc2)noc1=O,0.08403361344537816,1.0
165,CN(C)C(=O)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,0.145985401459854,1.0
166,CCOC(=O)N1CCN(C(S)=NNC(C)c2ccccn2)CC1,0.1724137931034483,0.1353352832366127
167,c1ccc2nc3c(nc2c1)OCC1CCCCN31,0.09649122807017543,1.0
168,CCC(=O)Nn1cnc2c(c1=O)C1(CCCCC1)Cc1ccccc1-2,0.12598425196850394,1.0
169,CC(=O)N1CCC(Cn2cnc3scc(-c4ccc(C(=O)N5CCCC5)o4)c3c2=O)CC1,0.13986013986013987,0.1353352832366127
170,CC1CC(C)CN(c2nc(NCc3ccco3)nc(N)c2[N+](=O)[O-])C1,0.09302325581395349,1.0
171,CC(C)NC(=O)c1noc2cc([N+](=O)[O-])ccc12,0.08108108108108109,1.0
172,O=C(NCc1nc2ccccc2[nH]1)C1=CC(C2CC2)CC(OCCCCO)O1,0.14285714285714285,1.0
173,CCOCCOC(=O)Nc1cc2nc(C3CCCCC3)[nH]c2cc1N(C)C,0.21311475409836064,1.0
174,CCOC(=O)C1=C(C)N=C(C)C(=C(O)OCC)C1c1nc2ccccc2[nH]1,0.140625,1.0
175,CCCCCc1nc2ccccc2c(O)c1C(=O)OCC,0.14035087719298245,1.0
176,CCOC(=O)c1c(OC2CCCCC2C)cc(CCc2ccccc2)[nH]c1=O,0.208,1.0
177,CCOC(=O)c1nc2ccc(Cl)cc2n1C,0.11650485436893204,1.0
178,CCOC(=O)c1cc2c(nc1N=C(S)Nc1ccccc1)CC(C)(CC)OC2,0.13636363636363635,1.0
179,CCNC(=O)C1(C)CCCN(Cc2cccc3c(OC)cc(C(=O)OCC)cc23)C1,0.19230769230769232,1.0
180,CCN1CCN(c2cc3[nH]c(C(=O)C4(C)CCC(NC(=O)OC)CC4)nc3cc2Cl)CC1,0.15827338129496402,1.0
181,CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1Cl,0.13333333333333333,1.0
182,CCOC(=O)c1cc(Cc2ccc(Cl)cc2Cl)c(=O)n2c1CCC2,0.14049586776859505,1.0
183,CCOc1ccc2[nH]c(SCC(=O)N(C)C3CCS(=O)(=O)C3)nc2c1,0.13709677419354838,1.0
184,CC1CCCCC1NC(=O)CN1C(=O)NC(C)(c2cccc(Br)c2)C1=O,0.18181818181818182,0.1353352832366127
185,CCOc1cc(C(=O)OCC(=O)Nc2cc(C)on2)ccc1OCC(C)C,0.14960629921259844,1.0
186,CCOC(=O)c1c(NC(=O)C2C3C=CC(CC3)C2C(=O)O)sc(C)c1CC,0.2719298245614035,0.1353352832366127
187,CN(C)CCNC(=O)c1onc(CSc2nc3ccccc3[nH]2)c1C(=O)NCCN(C)C,0.08783783783783784,0.1353352832366127
188,CC(C)OC(=O)CC(=O)CSc1nc2c(cc1C#N)CCCCCC2,0.1652892561983471,0.1353352832366127
189,CCC1CN2CCC1CC2C(O)c1cc(N2CCCC(C(=O)N(CC)CC)C2)nc2ccc(OC)cc12,0.1891891891891892,1.0
190,CCC(=O)NC(c1cc(Cl)c2ccccc2c1O)C1CC1,0.12173913043478261,1.0
191,CN1C2CCC1CC(NC(=O)c1cc(O)nc3ccccc13)C2,0.14166666666666666,1.0
192,COCC(C)(C)N=CN1Cc2cc3ccccc3nc2C1,0.06504065040650407,1.0
193,CCOC(=O)c1nc(N)nc2nn(CC(C)(C)C)cc12,0.12612612612612611,1.0
194,CCOc1ccc2cc(-c3nn(C4CCCCCC4)c(N)c3C(N)=O)cnc2c1,0.15789473684210525,0.1353352832366127
195,CC(=O)c1ccc(N2CCCC(CO)(Cc3ccccc3F)C2)nc1,0.10077519379844961,1.0
196,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)COC3,0.1206896551724138,1.0
197,CCCc1nc(-c2ccccc2)[nH]c1CNC1CC2CC(C1C)C2(C)C,0.11538461538461539,1.0
198,COC(=O)C1CC2c3cccc4c3c(cn4CC(C)C)CC2N(C)C1,0.1557377049180328,1.0
199,CCOC(=O)Cn1cc(C(=O)C(C)(C)C)c2ccccc21,0.15315315315315314,1.0
