BO Iteration,Selected SMILES by EI,f1,f2,Hypervolume
43,CN=C(S)C1(c2cccnc2)CCCCC1CCNS(=O)(=O)c1ccc(Cl)cc1,0.11678832116788321,1.0,0.1966824954814782
44,CC(C)CC(NC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,0.19333333333333333,1.0,0.1966824954814782
45,CN(C)Cc1ccc(C2CCCCN2C(=O)c2ncccc2O)cc1,0.136,1.0,0.1966824954814782
46,NC(Cc1ccccc1)C(=O)N1CCCCC1c1nc(-c2ccccc2)c[nH]1,0.11678832116788321,0.1353352832366127,0.1966824954814782
47,Cc1ccc(CCNS(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CCC2)cc1,0.15151515151515152,1.0,0.1966824954814782
48,Cc1ccccc1CCN1CCCC(CN(C)C(=O)C(=O)c2ccco2)C1,0.14728682170542637,1.0,0.1966824954814782
49,CCC1CCC(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)CC1,0.1328125,1.0,0.1966824954814782
50,CC(C)NS(=O)(=O)c1ccc(NC2CCN(CC(O)=Nc3ccccc3)CC2)c([N+](=O)O)c1,0.13986013986013987,1.0,0.1966824954814782
51,CC(C)(C)NC(=O)C1CC2SCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1ccc(F)cc1)NS(C)(=O)=O,0.17647058823529413,1.0,0.1966824954814782
52,CCNC(=O)C1CC2C(=O)CCCCC2N1S(=O)(=O)c1ccc(C)cc1,0.23275862068965517,0.1353352832366127,0.1966824954814782
53,CC(C)CC(O)C(O)C(CC1CCCCC1)NC(=O)c1cc(NC(=O)CSc2ccccc2)ccc1CO,0.18666666666666668,1.0,0.1966824954814782
54,NC(=O)C1CCCN1Cc1cccc(NC(=O)c2cccs2)c1,0.1322314049586777,1.0,0.1966824954814782
55,CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc(Cl)c2)C1,0.11940298507462686,1.0,0.1966824954814782
56,O=C(Nc1ccc(Cl)cc1)C1CCCCC1NCc1ccncc1,0.13709677419354838,1.0,0.1966824954814782
57,O=C(CS(=O)(=O)c1ncccc1Cl)NC1CCCc2ccccc21,0.10317460317460317,1.0,0.1966824954814782
58,CC(C)Oc1ccc(C(c2cccnc2)N2CCC(NC(=O)C3CC3)CC2)cc1,0.14925373134328357,1.0,0.1966824954814782
59,COc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)NC(C)c2cccs2)cc1,0.11538461538461539,1.0,0.1966824954814782
60,O=C(NCCc1ccncc1)c1ccc(S(=O)(=O)NC2CCC2)cc1,0.11811023622047244,1.0,0.1966824954814782
61,Cc1ccccc1N(C(=O)c1csnn1)C(C(=O)NC1CCCCC1)c1ccncc1,0.15,0.1353352832366127,0.1966824954814782
62,CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(COCc1ccccc1)COC(N)=O,0.18452380952380953,1.0,0.1966824954814782
63,CC(C)(C)c1ccc(-c2ccc(S(=O)(=O)N3CCCC3C(=O)NC(C#N)CC(N)=O)cc2)cc1,0.14685314685314685,1.0,0.1966824954814782
64,COc1ccc2cc(S(=O)(=O)NN(Cc3cccc(C(=N)NO)c3)C(=O)N3CCCCC3C)ccc2c1,0.1437908496732026,0.1353352832366127,0.1966824954814782
65,CNC(C(=O)NC1CCCCC1C(=O)NC(C=O)CCCN=C(N)N)c1ccccc1,0.2153846153846154,0.1353352832366127,0.1966824954814782
66,CN(C)S(=O)(=O)N1CCCC(c2cccc(Cc3ccccc3F)n2)C1,0.09923664122137404,1.0,0.1966824954814782
67,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)C1(NC(=O)C(SC(=O)c2ccccn2)C(C)C)CCCC1,0.23776223776223776,1.0,0.23309358191252993
68,CCOc1ccccc1C(=O)NC(C(=O)NCCc1ccccn1)C(C)C,0.1484375,1.0,0.23309358191252993
69,CCOC(=O)C=CC(=O)Nc1ccccc1CCCN1CCC23CCCCC2C1Cc1ccc(O)cc13,0.20270270270270271,1.0,0.23309358191252993
70,CCOC(=O)C(C)(C)Oc1ccc(N(CC2CCCC2)C(=O)Nc2nccs2)cc1,0.21875,1.0,0.23309358191252993
71,CC(C)(CC1Cc2ccccc2C1)NCC(O)COc1cccc(C2CC3CC2C2C(C(=O)O)C32)c1,0.152317880794702,1.0,0.23309358191252993
72,CC(C)(C)NC(=O)C1Cc2ccccc2CN1C(=O)Nc1cccc(Cl)c1,0.11450381679389313,1.0,0.23309358191252993
73,CCOC(=O)NC1CCc2ccc(OCCNS(=O)(=O)CC3CC3)cc2C1Cc1cccc(Cl)c1,0.1643835616438356,1.0,0.23309358191252993
74,CCNC(=O)OC1CCC2C(C(=O)Nc3ccc(N(C)C)cc3)CC1N2Cc1ccccc1,0.17857142857142858,1.0,0.23309358191252993
75,CCOc1ccccc1NC(=O)C(CC(C)C)NC(=O)C1CCC(C)CC1,0.226890756302521,0.1353352832366127,0.23309358191252993
76,Cc1ccc(C)c(OCCCC(C)(C)C(=O)NS(=O)(=O)c2ccccc2)c1,0.09848484848484848,1.0,0.23309358191252993
77,COc1ccc(CC(C(=NOCCCCC(=O)O)C2CCCCC2)n2ccnc2)cc1,0.18382352941176472,1.0,0.23309358191252993
78,COC(=O)C(Cc1ccc(OP(=O)(Oc2ccc(CC(NC(C)=O)C(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1)NC(C)=O,0.18497109826589594,1.0,0.23309358191252993
79,COc1ccc(CC(NC(=O)C(C)NC(=O)CN2CCOCC2)C(=O)NC(CC2CCCCC2)C(=O)C2(C)CO2)cc1,0.22727272727272727,0.1353352832366127,0.23309358191252993
80,COC(=O)C1C(=O)C(C(=O)OC)C(c2ccccn2)N(CCCO)C1c1ccccn1,0.12857142857142856,1.0,0.23309358191252993
81,CC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCCn1ccnc1)B1OC2CC3CC(C3(C)C)C2(C)O1,0.20987654320987653,1.0,0.23309358191252993
82,CC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CCCC1C(=O)NC(C(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1,0.1625,1.0,0.23309358191252993
83,O=[N+]([O-])c1ccc(OC2CCCCC2Cn2ccnc2)cc1,0.13445378151260504,1.0,0.23309358191252993
84,CC(=O)NC(C)c1ccc(OC2CCN(c3ccnc(OC4CCCCC4)c3)C2)cc1,0.16666666666666666,1.0,0.23309358191252993
85,CCC(NC(=O)C1CC(S(=O)(=O)c2ccc(F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1,0.17834394904458598,1.0,0.23309358191252993
86,CCOC(=O)C(Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)NC(=O)C1CC(NC2CCC2)CN1S(=O)(=O)c1cccc(C#N)c1,0.22023809523809523,0.1353352832366127,0.23309358191252993
87,CC1CN(C(=O)C2CN(CC3CC3)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccc1,0.12162162162162163,1.0,0.23309358191252993
88,CN1C2CCC1CC(NC(=O)c1cccc3ccccc13)C2,0.13445378151260504,1.0,0.23309358191252993
89,CCC(CC)(CNC(=O)C1CCN(CCOc2ccccc2)CC1)c1ccc(F)cc1,0.14285714285714285,1.0,0.23309358191252993
90,C=C(C)C1CCC2C(CCC3(C)C(C(C)CCC(=O)Nc4ccc(F)cc4)CCC23)C1(C)CCC(=O)Nc1ccc(F)cc1,0.16167664670658682,1.0,0.23309358191252993
91,CC12CCC(OC(=O)COCC(=O)O)CC1=CCC1C2CCC2(C)C(n3cnc4ccccc43)=CCC12,0.1568627450980392,1.0,0.23309358191252993
92,CC(C)(C)c1ccc(CC(=O)N2CCC2(C)C(=O)NS(=O)(=O)c2cccc(F)c2)cc1,0.10714285714285714,1.0,0.23309358191252993
93,CCOP(=O)(OCC)C(CNc1ccc(NC(=S)NC(=O)C2(C)CCCC3(C)c4ccc(C(C)C)cc4CCC23)cc1)P(=O)(OCC)OCC,0.15469613259668508,1.0,0.23309358191252993
94,Cc1ccccc1COc1ccc2c(c1)C1(C)CCCC(C)(C(=O)O)C1CC2,0.13636363636363635,1.0,0.23309358191252993
95,CCOc1cc(NC(=O)N2CCC(O)(CC(CC)CC)CC2)cc(Oc2ccc(F)cc2)c1,0.14685314685314685,1.0,0.23309358191252993
96,CCCOc1ccc(N2CCC(Oc3ccc(C(C)C(O)=NCC)cc3)C2)cc1,0.15789473684210525,1.0,0.23309358191252993
97,CCCS(=O)(=O)NCC(=O)Nc1ccc2c(c1)C(C1(c3ccc(Cl)cc3)CCC1)NCC2,0.13380281690140844,1.0,0.23309358191252993
98,CCOc1ccc(NC(=O)N2CCC(NC(=O)C(Cc3ccccc3OC)NC(C)=O)CC2)cc1,0.19718309859154928,1.0,0.23309358191252993
99,CCOC(=O)C1=C(Nc2ccccc2)CC(C)(O)C(C(=O)OCC)C1c1ccc(Br)cc1,0.15942028985507245,1.0,0.23309358191252993
100,C=CCN1C=C(C(=O)OCC)C(c2ccc(O)cc2)C(C(=O)OCC)=C1,0.16260162601626016,0.1353352832366127,0.23309358191252993
101,COc1ccc(C#Cc2ccc3c(c2)C2C(CCN2C(=O)C2CCC2)C(CO)N3)cc1,0.1347517730496454,1.0,0.23309358191252993
102,CCCN(CCC)C1CCc2cc(CN(C(C)=O)c3ccc(OC)cc3)ccc2C1,0.13043478260869565,1.0,0.23309358191252993
103,NCc1ccc(Cl)cc1CN=C(O)C1CCCN1C(=O)C1(O)CCc2cccnc21,0.13043478260869565,1.0,0.23309358191252993
104,CC12CCN(CCc3ccccc3)C(Cc3ccc(O)cc31)C2(C)O,0.07575757575757576,1.0,0.23309358191252993
105,COc1cccc(CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)c2ccc(Cl)cc2)c1,0.18705035971223022,1.0,0.23309358191252993
106,COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)COc3cccc(OC)c3)CC2)cc1,0.11724137931034483,1.0,0.23309358191252993
107,CN(C)CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.11564625850340136,1.0,0.23309358191252993
108,Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)NC(C)c3ccc(F)cc3)CC2)cc1C,0.17391304347826086,1.0,0.23309358191252993
109,O=C(Nc1ccccc1)C1CCCN(C(=O)c2ccc(F)cc2)C1,0.12,1.0,0.23309358191252993
110,CCN(CC)C(=O)Nc1ccc(C(F)(F)F)cc1C(=O)NCC(=O)NC1CCCCC1CS(=O)(=O)c1ccc(SC)cc1,0.18867924528301888,1.0,0.23309358191252993
111,CC(=O)Nc1ccc(NC(=O)COC(=O)c2ccccc2SCC(=O)N2CCCC2)cc1,0.15714285714285714,1.0,0.23309358191252993
112,COc1cc(CN2CCCC(C(=O)c3ccccc3SC)C2)cc(OC)c1,0.12121212121212122,1.0,0.23309358191252993
113,CN(C)C(=O)c1ccc(-c2ccc(C3C(CO)N4CCCCN(CC5CC5)CC34)cc2)cc1,0.15384615384615385,1.0,0.23309358191252993
114,Cc1ccccc1CC1(CO)CCCN(C(=O)c2ccccc2N(C)C)C1,0.11363636363636363,1.0,0.23309358191252993
115,CCCCN(CCCC)C(=O)CN1CC(c2ccc3c(c2)OCCO3)C(C(=O)O)C1c1ccc(OC)cc1,0.16993464052287582,1.0,0.23309358191252993
116,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)N(C)c3ccc(OC)cc3)ccc21,0.1323529411764706,1.0,0.23309358191252993
117,CCCCCCC1C(=O)NC(C(=O)NCCCn2ccnc2)Cc2ccc(cc2)OCCCC1C(=O)NO,0.16129032258064516,1.0,0.23309358191252993
118,CCCCCCCCNC(=O)N1CCC(Nc2ccc(CCNCC(O)COc3ccc(O)cc3)cc2)CC1,0.12883435582822086,1.0,0.23309358191252993
119,COc1ccc(NC(=O)C2C3C=CC4(O3)C2C(=O)N(CCCN2CCCCC2)C4C(=O)NC2CCCC(C)C2C)cc1,0.17177914110429449,0.1353352832366127,0.23309358191252993
120,CCOc1ccc(N(C)S(=O)(=O)c2ccc3ncc(C(=O)NCC4CCCO4)c(O)c3c2)cc1,0.1360544217687075,0.1353352832366127,0.23309358191252993
121,CN(C(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2C)c1ccccc1,0.12403100775193798,1.0,0.23309358191252993
122,CCCCCC(=O)NC(Cc1ccccc1)C(=O)NCCCCCCCCCCCC1Cc2cc(O)ccc2C2CCC3(C)C(O)CCC3C12,0.14361702127659576,1.0,0.23309358191252993
123,CCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,0.23809523809523808,1.0,0.23338151555114578
124,O=C(CCCCSCC1CCCN2CCCCC12)N1c2ccccc2Sc2ccccc21,0.14482758620689656,1.0,0.23338151555114578
125,O=C(O)C1CCC(OCC2CC(F)CN2C(=O)Cc2ccc(NC(=O)N3CCc4ccccc43)c(Cl)c2)CC1,0.18181818181818182,1.0,0.23338151555114578
126,CC(=O)N1CC2(CCCCN2Cc2ccc(Cl)cc2)Cc2ccccc21,0.09774436090225563,1.0,0.23338151555114578
127,CCOc1ccc(CCNC(=O)C2Cc3ccccc3N2C(=O)CC)cc1OCC,0.15555555555555556,1.0,0.23338151555114578
128,CCCOc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)ccc1N,0.125,1.0,0.23338151555114578
129,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccc(CCC(=O)N2CCOCC2)cc1)NC(=O)OC(C)(C)C,0.13736263736263737,1.0,0.23338151555114578
130,COc1ccc(CCNC(=O)C(=O)C(CCCN=C(N)N)NC(=O)C2CCN3CCC(N)(Cc4ccccc4)CN23)cc1,0.16265060240963855,1.0,0.23338151555114578
131,CC(C)C(N)C(=O)OC(CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)CN1CCN(Cc2cccnc2)CC1C(=O)NC(C)(C)C,0.16666666666666666,0.1353352832366127,0.23338151555114578
132,NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)CCc1ccc(-c2ccccc2)cc1,0.1347517730496454,1.0,0.23338151555114578
133,COC(=O)C1CC(C(=O)c2ccccc2)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,0.1342281879194631,1.0,0.23338151555114578
134,C#CC1(O)CCC2C3CCC4CC(O)C(N5CCN(C(=O)C6CCCN6C(=O)c6ccc7ccccc7c6)CC5)CC4(C)C3CCC21C,0.13043478260869565,1.0,0.23338151555114578
135,O=C(CSc1ccc(Br)cc1)N1CCN(C(=O)c2ccco2)CC1,0.09375,1.0,0.23338151555114578
136,CCCOC(=O)Nc1ccc(S(=O)(=O)N2CC(c3ccccc3)NC2=O)cc1CC,0.13970588235294118,1.0,0.23338151555114578
137,NC(=O)C1CCN(C(=O)NCc2ccccc2Cn2ccnc2)CC1,0.1349206349206349,1.0,0.23338151555114578
138,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cc(OC)ccc1OC,0.2283464566929134,0.1353352832366127,0.23338151555114578
139,O=C(Nc1ccc2c(c1)OCCO2)C1CC(O)CN1C(=O)Nc1ccccc1,0.1259259259259259,1.0,0.23338151555114578
140,O=C(O)C1CCCC(c2ccc3ccccc3c2)O1,0.125,1.0,0.23338151555114578
141,O=S(=O)(c1ccccc1Cl)N1CCC(N2CCC(O)(c3ccc(Br)cc3)CC2)CC1,0.08333333333333333,1.0,0.23338151555114578
142,Cc1nn(-c2ccc(C(N)=O)c(NC3CC4CCCC(C3)C4NCc3ccccc3)c2)c2c1C(=O)CC(C)(C)C2,0.14906832298136646,0.1353352832366127,0.23338151555114578
143,O=C(NC1CC1c1ccccc1)N1CCC(Oc2ncccn2)CC1,0.1328125,1.0,0.23338151555114578
144,O=C(O)CC=Cc1ccc(C(=C2C3CCCC2CCC3)c2ccc(O)cc2)cc1,0.13138686131386862,1.0,0.23338151555114578
145,CC(C)CC1(C(=O)NC(C)C)CC(C(=O)O)C(c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1,0.1702127659574468,1.0,0.23338151555114578
146,O=C(O)COCCCCC1C(F)CCC1NS(=O)(=O)c1ccccc1[N+](=O)[O-],0.14728682170542637,0.1353352832366127,0.23338151555114578
147,CCC(O)(CC)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)N2CCCC2=O)CC1,0.16883116883116883,1.0,0.23338151555114578
148,CCNC(=O)C(c1ccccc1)N1CCN(c2ccc(NC(=O)C(CC)CC)cc2C#N)CC1,0.15172413793103448,1.0,0.23338151555114578
149,O=C(NCCC1=CCCCC1)C(=O)NCC(c1ccco1)N1CCN(c2ccccc2F)CC1,0.12582781456953643,1.0,0.23338151555114578
150,CCS(=O)(=O)NC(C)C(c1cccs1)N1CCN(c2ccc(F)cc2)CC1,0.11363636363636363,1.0,0.23338151555114578
151,CCC(CC)COC(=O)C1(C(=O)O)Oc2ccc(CC(C)NCC(O)c3cccc(Cl)c3)cc2O1,0.1506849315068493,1.0,0.23338151555114578
152,CCC(=C(CC)c1cccc(C(C)=O)c1)c1cccc(C(C)=O)c1,0.11382113821138211,1.0,0.23338151555114578
153,CCCN(CCC)C(=O)C1c2ccccc2Oc2ccccc21,0.096,1.0,0.23338151555114578
154,CCOC(=O)c1cccc(NC(=O)N2CCC(C(NC3CCC(c4c[nH]c5ccccc45)CC3)C(N)=O)CC2)c1,0.18471337579617833,0.1353352832366127,0.23338151555114578
155,CN(C)C(C(=O)NCC1(Cn2cccn2)CC1)c1ccc(F)cc1,0.09523809523809523,1.0,0.23338151555114578
156,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)OC1N2C,0.10294117647058823,1.0,0.23338151555114578
157,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21,0.10294117647058823,1.0,0.23338151555114578
158,CCCCC1(CC)CS(=O)(=O)c2cc(CNC(CO)C(=O)O)c(OC)cc2C(c2ccccc2)N1,0.1506849315068493,1.0,0.23338151555114578
159,CCC(CC)(c1ccc(F)cc1)c1ccc(C=CC(O)CC(O)CC(=O)O)c(C(C)C)c1,0.11267605633802817,1.0,0.23338151555114578
160,CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)N1CCc2ccccc21,0.12121212121212122,1.0,0.23338151555114578
161,O=C(O)C1(P(=O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CCCC1,0.09523809523809523,1.0,0.23338151555114578
162,CCCCN(C)C(=O)c1c(F)cccc1OCC(=O)NC(CO)Cc1ccccc1,0.12318840579710146,1.0,0.23338151555114578
163,CCCC1C(=O)N(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)C1CCCCN1,0.1952662721893491,0.1353352832366127,0.23338151555114578
164,O=C(COC(=O)C1CCCN1C(=O)c1cccs1)NCCc1ccccc1,0.18253968253968253,1.0,0.23338151555114578
165,O=P(O)(O)C(Nc1cc(-c2ccc(OC3CC3)cc2)ccn1)P(=O)(O)O,0.08396946564885496,1.0,0.23338151555114578
166,CC(C)NC(=O)CSc1ccccc1C(=O)N1CCN(S(=O)(=O)C=Cc2ccccc2)CC1,0.1232876712328767,1.0,0.23338151555114578
167,COC(=O)C1CCN(C(=NO)c2cccnc2Oc2ccccc2OC)CC1,0.11851851851851852,1.0,0.23338151555114578
168,NC(=O)C1CCN(CCc2ccc(NCc3ccsc3)cc2)CC1,0.11904761904761904,1.0,0.23338151555114578
169,CSCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(C)C)C(N)=O,0.19745222929936307,0.1353352832366127,0.23338151555114578
170,CCCCNC(=O)Oc1ccc(CC(=O)N2CCN(Cc3ccccc3)CC2)cc1,0.1366906474820144,1.0,0.23338151555114578
171,CC(C)(C)[Si](C)(C)OCc1ccccc1C=CC(=O)CC(=O)C=Cc1ccc(O)cc1,0.09090909090909091,1.0,0.23338151555114578
172,C=CC(=O)NCCC1CC(c2ccccc2)Cc2ccc(OC)cc21,0.1,1.0,0.23338151555114578
173,C=C(C)C1CCC2(C(=O)OCc3ccccc3)CCC3(C)C(CCC4C5(C)CCC(=NNS(=O)(=O)c6ccc(C)cc6)C(C)(CO)C5CCC43C)C12,0.13089005235602094,1.0,0.23338151555114578
174,CC(C)(C)OC(=O)NCCNC(=O)CN1CN(c2ccccc2)C2(CCN(C(=O)c3ccc(C4CCCCC4)cc3)CC2)C1=O,0.17751479289940827,1.0,0.23338151555114578
175,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,0.11564625850340136,0.1353352832366127,0.23338151555114578
176,Cc1ccc(C(=O)N2CCCC(CCC(=O)NCc3ccccc3F)C2)cn1,0.14393939393939395,1.0,0.23338151555114578
177,NS(=O)(=O)c1ccccc1NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc1ccccc1S(N)(=O)=O)CC(=O)O,0.08839779005524862,1.0,0.23338151555114578
178,CCC(CC)NC(=O)CON=C1c2ccccc2-c2ccccc21,0.10236220472440945,1.0,0.23338151555114578
